trial_type,trial_index,time_elapsed,exp_name,date,time,angle_mean_in,radius_mean_in,angle_sd_in,radius_sd_in,angle_min_out,angle_max_out,radius_min_out,radius_max_out,sub_n,age,race,ethnicity,gender,exp_duration,rt,response,exp_trial_type,screen_id,angle,radius,distribution,choice,correct
canvas-keyboard-response,15,207895,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,2535,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,20,210999,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1498,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,25,214135,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1534,u,learn,learn_trial,40,90,out,1,0
canvas-keyboard-response,30,218239,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,2002,i,learn,learn_trial,16.6667,30,out,0,1
canvas-keyboard-response,35,220752,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,912,u,learn,learn_trial,10,70,out,1,0
canvas-keyboard-response,40,223935,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1079,u,learn,learn_trial,36.6667,70,out,1,0
canvas-keyboard-response,45,226599,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,557,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,50,229135,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,933,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,55,231599,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,862,i,learn,learn_trial,20,60,out,0,1
canvas-keyboard-response,60,233830,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,633,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,65,236375,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,946,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,70,238934,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,952,u,learn,learn_trial,27.9518,76.607,in,1,1
canvas-keyboard-response,75,241102,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,568,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,80,243223,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,520,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,85,246079,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1250,u,learn,learn_trial,13.3333,120,out,1,0
canvas-keyboard-response,90,249607,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1428,u,learn,learn_trial,13.3333,70,out,1,0
canvas-keyboard-response,95,252854,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1151,u,learn,learn_trial,25,93,in,1,1
canvas-keyboard-response,100,255065,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,613,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,105,259526,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,2860,i,learn,learn_trial,36.6667,50,out,0,1
canvas-keyboard-response,110,262015,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,880,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,115,264487,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,869,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,120,266815,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,728,i,learn,learn_trial,40,30,out,0,1
canvas-keyboard-response,125,269271,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,852,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,130,271718,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,850,i,learn,learn_trial,40,70,out,0,1
canvas-keyboard-response,135,274590,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1271,u,learn,learn_trial,23.3473,67.4888,in,1,1
canvas-keyboard-response,140,278742,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,2555,u,learn,learn_trial,26.4216,82.9254,in,1,1
canvas-keyboard-response,145,281031,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,685,u,learn,learn_trial,16.6667,80,out,1,0
canvas-keyboard-response,150,284223,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1088,u,learn,learn_trial,23.3333,60,out,1,0
canvas-keyboard-response,155,286774,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,451,u,learn,learn_trial,27.5753,79.6161,in,1,1
canvas-keyboard-response,160,289167,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,790,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,165,291511,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,738,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,170,293663,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,552,u,learn,learn_trial,30,110,out,1,0
canvas-keyboard-response,175,296287,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,524,u,learn,learn_trial,23.3333,50,out,1,0
canvas-keyboard-response,180,298982,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,586,u,learn,learn_trial,31,75,in,1,1
canvas-keyboard-response,185,301671,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1086,i,learn,learn_trial,10,80,out,0,1
canvas-keyboard-response,190,303975,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,697,u,learn,learn_trial,30,90,out,1,0
canvas-keyboard-response,195,307270,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1199,i,learn,learn_trial,26.6667,30,out,0,1
canvas-keyboard-response,200,310270,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1399,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,205,312927,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1050,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,210,315079,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,546,u,learn,learn_trial,20,70,out,1,0
canvas-keyboard-response,215,318127,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,946,i,learn,learn_trial,36.6667,60,out,0,1
canvas-keyboard-response,220,321102,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1378,i,learn,learn_trial,33.3333,50,out,0,1
canvas-keyboard-response,225,323375,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,674,u,learn,learn_trial,24.8654,83.9909,in,1,1
canvas-keyboard-response,230,325895,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,916,i,learn,learn_trial,40,80,out,0,1
canvas-keyboard-response,235,328510,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1011,u,learn,learn_trial,22.5729,80.2901,in,1,1
canvas-keyboard-response,240,330935,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,828,i,learn,learn_trial,23.3333,30,out,0,1
canvas-keyboard-response,245,333535,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,992,u,learn,learn_trial,13.3333,40,out,1,0
canvas-keyboard-response,250,336287,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,647,i,learn,learn_trial,36.6667,40,out,0,1
canvas-keyboard-response,255,338718,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,831,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,260,341446,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1133,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,265,343743,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,691,u,learn,learn_trial,26.6667,90,out,1,0
canvas-keyboard-response,270,346711,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,864,u,learn,learn_trial,23.3333,90,out,1,0
canvas-keyboard-response,275,351103,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,2287,i,learn,learn_trial,22.9268,68.4948,in,0,0
canvas-keyboard-response,280,354415,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1207,i,learn,learn_trial,10,100,out,0,1
canvas-keyboard-response,285,356679,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,663,u,learn,learn_trial,23.3473,82.5112,in,1,1
canvas-keyboard-response,290,358895,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,616,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,295,362054,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1556,i,learn,learn_trial,16.6667,120,out,0,1
canvas-keyboard-response,300,365198,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1547,u,learn,learn_trial,26.6667,120,out,1,0
canvas-keyboard-response,305,368254,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,960,i,learn,learn_trial,13.3333,50,out,0,1
canvas-keyboard-response,310,370934,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1079,u,learn,learn_trial,16.6667,70,out,1,0
canvas-keyboard-response,315,374039,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1006,u,learn,learn_trial,24.8654,66.0091,in,1,1
canvas-keyboard-response,320,376271,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,620,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,325,378341,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,461,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,330,380494,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,549,u,learn,learn_trial,33.3333,60,out,1,0
canvas-keyboard-response,335,383375,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,781,i,learn,learn_trial,40,50,out,0,1
canvas-keyboard-response,340,386007,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1030,i,learn,learn_trial,25,75,in,0,0
canvas-keyboard-response,345,389053,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,942,i,learn,learn_trial,10,120,out,0,1
canvas-keyboard-response,350,391719,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1076,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,355,393927,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,609,u,learn,learn_trial,27.9518,73.393,in,1,1
canvas-keyboard-response,360,396302,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,780,i,learn,learn_trial,26.6667,100,out,0,1
canvas-keyboard-response,365,398895,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,991,u,learn,learn_trial,27.5753,70.3839,in,1,1
canvas-keyboard-response,370,401279,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,783,i,learn,learn_trial,10,50,out,0,1
canvas-keyboard-response,375,404079,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1199,i,learn,learn_trial,20,120,out,0,1
canvas-keyboard-response,380,406462,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,783,i,learn,learn_trial,16.6667,110,out,0,1
canvas-keyboard-response,385,410007,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1938,u,learn,learn_trial,16.6667,90,out,1,0
canvas-keyboard-response,390,413038,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,928,u,learn,learn_trial,30,70,out,1,0
canvas-keyboard-response,395,415855,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,710,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,400,418199,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,740,i,learn,learn_trial,10,40,out,0,1
canvas-keyboard-response,405,420463,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,669,u,learn,learn_trial,26.6667,70,out,1,0
canvas-keyboard-response,410,422982,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,425,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,415,426238,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1652,i,learn,learn_trial,16.6667,60,out,0,1
canvas-keyboard-response,420,428822,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,978,u,learn,learn_trial,26.6667,60,out,1,0
canvas-keyboard-response,425,431598,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,672,i,learn,learn_trial,22.0121,75.8068,in,0,0
canvas-keyboard-response,430,435207,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1512,u,learn,learn_trial,26.8705,67.9635,in,1,1
canvas-keyboard-response,435,437743,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,936,i,learn,learn_trial,33.3333,40,out,0,1
canvas-keyboard-response,440,440895,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1544,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,445,443183,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,681,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,450,445543,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,749,i,learn,learn_trial,10,110,out,0,1
canvas-keyboard-response,455,447999,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,854,i,learn,learn_trial,20,50,out,0,1
canvas-keyboard-response,460,450855,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1255,u,learn,learn_trial,40,60,out,1,0
canvas-keyboard-response,465,454430,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1475,i,learn,learn_trial,23.3333,120,out,0,1
canvas-keyboard-response,470,457311,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1278,u,learn,learn_trial,25.9271,83.5595,in,1,1
canvas-keyboard-response,475,459542,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,625,u,learn,learn_trial,33.3333,80,out,1,0
canvas-keyboard-response,480,462631,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,982,u,learn,learn_trial,26.4216,67.0746,in,1,1
canvas-keyboard-response,485,464830,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,603,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,490,467159,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,726,u,learn,learn_trial,27.2592,69.0786,in,1,1
canvas-keyboard-response,495,469415,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,655,u,learn,learn_trial,20.7574,62.2721,in,1,1
canvas-keyboard-response,500,471407,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,384,u,learn,learn_trial,33.3333,90,out,1,0
canvas-keyboard-response,505,474311,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,796,i,learn,learn_trial,13.3333,110,out,0,1
canvas-keyboard-response,510,477022,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1105,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,515,479150,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,523,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,520,481126,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,374,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,525,483150,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,423,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,530,485503,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,751,i,learn,learn_trial,13.3333,80,out,0,1
canvas-keyboard-response,535,487663,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,555,i,learn,learn_trial,13.3333,60,out,0,1
canvas-keyboard-response,540,489887,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,621,u,learn,learn_trial,25.4027,83.9185,in,1,1
canvas-keyboard-response,545,492070,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,583,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,550,494143,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,472,u,learn,learn_trial,36.6667,100,out,1,0
canvas-keyboard-response,555,497119,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,875,i,learn,learn_trial,16.6667,100,out,0,1
canvas-keyboard-response,560,499535,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,809,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,565,501630,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,495,u,learn,learn_trial,26.8705,82.0365,in,1,1
canvas-keyboard-response,570,503974,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,742,i,learn,learn_trial,40,40,out,0,1
canvas-keyboard-response,575,506208,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,631,i,learn,learn_trial,13.3333,30,out,0,1
canvas-keyboard-response,580,508966,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1153,i,learn,learn_trial,30,50,out,0,1
canvas-keyboard-response,585,511415,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,839,u,learn,learn_trial,25.9271,66.4405,in,1,1
canvas-keyboard-response,590,513527,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,510,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,595,516327,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1189,i,learn,learn_trial,23.3333,100,out,0,1
canvas-keyboard-response,600,518478,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,549,u,learn,learn_trial,23.3333,80,out,1,0
canvas-keyboard-response,605,521158,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,574,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,610,523271,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,503,u,learn,learn_trial,27.8087,71.8376,in,1,1
canvas-keyboard-response,615,525967,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,1094,i,learn,learn_trial,36.6667,120,out,0,1
canvas-keyboard-response,620,528334,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,762,u,learn,learn_trial,20,100,out,1,0
canvas-keyboard-response,625,531143,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,702,i,learn,learn_trial,40,120,out,0,1
canvas-keyboard-response,630,533566,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,818,u,learn,learn_trial,26.6667,50,out,1,0
canvas-keyboard-response,635,536583,2d_cat_multi_stim_exp1,2022-03-28,10:49:53,25,75,3,9,10,40,30,120,1,18,"[""""Asian""""]",No,Female,1699139,915,u,learn,learn_trial,33.3333,70,out,1,0
