participant,computer_number,exp_condition,trial_n,dens,jnds,line_len,distribution,key_resp,rt,resp,correct
136,1,left,168,0.0444444444444444,16.99,344,out,i,0.7173786163330078,out,1
136,1,left,169,0.0444444444444444,10.18,246,out,u,2.6275227069854736,in,0
136,1,left,170,0.0444444444444444,2.25,167,out,u,1.0867481231689453,in,0
136,1,left,171,0.1892266468733199,8.15,223,in,u,0.7869627475738525,in,1
136,1,left,172,0.0444444444444444,5.63,197,out,u,0.9141244888305664,in,0
136,1,left,173,0.130053445657598,9.35,237,in,u,0.7410717010498047,in,1
136,1,left,174,0.1454373611580521,5.91,200,in,u,1.6659836769104004,in,1
136,1,left,175,0.0444444444444444,9.5,238,out,u,2.0372676849365234,in,0
136,1,left,176,0.0444444444444444,7.65,218,out,u,0.6255810260772705,in,0
136,1,left,177,0.1975433366628491,7.78,219,in,u,0.6106789112091064,in,1
136,1,left,178,0.1686048794969123,6.34,204,in,u,1.2094340324401855,in,1
136,1,left,179,0.0444444444444444,17.94,360,out,i,0.6295979022979736,out,1
136,1,left,180,0.1185764602183948,9.54,239,in,u,1.5527667999267578,in,1
136,1,left,181,0.1987694253586057,7.33,214,in,u,0.5409355163574219,in,1
136,1,left,182,0.0092124698650067,12.46,275,in,i,0.7355349063873291,out,0
136,1,left,183,0.0947799592325099,5.0600000000000005,192,in,u,0.7931091785430908,in,1
136,1,left,184,0.0444444444444444,15.43,318,out,i,0.6549210548400879,out,1
136,1,left,185,0.0444444444444444,4.81,190,out,u,0.5074849128723145,in,0
136,1,left,186,0.199466337231708,7.53,217,in,u,1.6839993000030518,in,1
136,1,left,187,0.1928587366418353,6.98,211,in,u,0.5404307842254639,in,1
136,1,left,188,0.1620241642930854,6.21,203,in,u,0.453441858291626,in,1
136,1,left,189,0.1197861400293165,5.48,196,in,u,0.4801194667816162,in,1
136,1,left,190,0.0444444444444444,20.62,410,out,i,0.5084171295166016,out,1
136,1,left,191,0.0444444444444444,18.73,374,out,i,0.5180501937866211,out,1
136,1,left,192,0.0444444444444444,11.17,259,out,i,0.5295565128326416,out,1
136,1,left,193,0.0444444444444444,7.79,219,out,u,1.0286228656768799,in,0
136,1,left,194,0.0444444444444444,11.49,263,out,u,0.48043107986450195,in,0
136,1,left,195,0.0444444444444444,6.96,211,out,u,0.5677165985107422,in,0
136,1,left,196,0.0444444444444444,3.67,179,out,u,0.5020954608917236,in,0
136,1,left,197,0.0309789513888337,11.36,261,in,i,1.1594350337982178,out,0
136,1,left,198,0.0801987546271229,4.8,190,in,u,0.6446576118469238,in,1
136,1,left,199,0.1876367637917333,8.2,224,in,u,0.5368566513061523,in,1
136,1,left,200,0.0444444444444444,18.13,363,out,i,0.5678300857543945,out,1
137,2,left,1,0.1651155425002292,8.73,230,in,u,5.495890140533447,in,1
137,2,left,2,0.1240203278460704,9.45,238,in,u,2.0365657806396484,in,1
137,2,left,3,0.1947190959507421,7.0600000000000005,212,in,u,1.616316318511963,in,1
137,2,left,4,0.0840276142937409,10.13,246,in,u,1.8607518672943115,in,1
137,2,left,5,0.0444444444444444,13.64,292,out,u,1.089111328125,in,0
137,2,left,6,0.1967916365307053,7.83,220,in,u,1.4469420909881592,in,1
137,2,left,7,0.1197861400293165,5.48,196,in,u,2.2535557746887207,in,1
137,2,left,8,0.0444444444444444,5.63,197,out,i,2.136496067047119,out,1
137,2,left,9,0.1876367637917333,8.2,224,in,u,1.8332674503326416,in,1
137,2,left,10,0.1953407533091555,7.91,221,in,u,1.3570573329925537,in,1
137,2,left,11,0.0444444444444444,13.32,287,out,i,2.7057852745056152,out,1
137,2,left,12,0.079119390706927,10.22,247,in,u,2.1316637992858887,in,1
137,2,left,13,0.0398349826151916,11.09,258,in,u,1.1246941089630127,in,1
137,2,left,14,0.1077386068402413,9.72,241,in,u,0.7959809303283691,in,1
137,2,left,15,0.199466337231708,7.53,217,in,u,1.7632031440734863,in,1
137,2,left,16,0.0444444444444444,0.54,154,out,i,0.8093209266662598,out,1
137,2,left,17,0.1798719999266348,6.59,207,in,u,1.4885478019714355,in,1
137,2,left,18,0.1686048794969123,6.34,204,in,u,1.3128089904785156,in,1
137,2,left,19,0.1442785038784717,9.11,234,in,u,1.3221125602722168,in,1
137,2,left,20,0.0444444444444444,0.16,151,out,i,0.7372291088104248,out,1
137,2,left,21,0.0377296209072985,3.85,181,in,u,0.6965997219085693,in,1
137,2,left,22,0.130053445657598,9.35,237,in,u,1.3821144104003906,in,1
137,2,left,23,0.0444444444444444,10.73,253,out,u,1.7595734596252441,in,0
137,2,left,24,0.1550438509731031,6.08,202,in,u,1.0622379779815674,in,1
137,2,left,25,0.110135121189941,5.32,194,in,u,0.9392743110656738,in,1
137,2,left,26,0.1425307814292597,5.86,200,in,u,0.73140716552734375,in,1
137,2,left,27,0.0444444444444444,8.91,232,out,u,0.7244024276733398,in,0
137,2,left,28,0.1488807256544705,5.97,201,in,u,0.6072077751159668,in,1
137,2,left,29,0.1882852285853879,6.82,209,in,u,1.346235990524292,in,1
137,2,left,30,0.0444444444444444,16.02,328,out,i,1.602236270904541,out,1
137,2,left,31,0.0444444444444444,20.61,410,out,i,0.7015736103057861,out,1
137,2,left,32,0.0444444444444444,21.15,421,out,i,0.5749900341033936,out,1
137,2,left,33,0.1191812551022674,5.47,196,in,u,0.990138053894043,in,1
137,2,left,34,0.0930507912376185,9.97,244,in,u,1.0391130447387695,in,1
137,2,left,35,0.0444444444444444,4.81,190,out,u,0.9535508155822754,in,0
137,2,left,36,0.1982855148897704,7.72,219,in,u,0.6386575698852539,in,1
137,2,left,37,0.1270407608337813,9.4,237,in,u,2.1399927139282227,in,1
137,2,left,38,0.141359739671713,9.16,235,in,u,0.743657112121582,in,1
137,2,left,39,0.0444444444444444,19.71,392,out,i,0.7210848331451416,out,1
137,2,left,40,0.0444444444444444,4.44,186,out,u,0.7204535007476807,in,0
137,2,left,41,0.0092124698650067,12.46,275,in,u,0.8687746524810791,in,1
137,2,left,42,0.1454373611580521,5.91,200,in,u,4.099099159240723,in,1
137,2,left,43,0.1990678032240969,7.63,218,in,u,2.1117911338806152,in,1
137,2,left,44,0.0199902666263887,3.21,175,in,u,2.6864755153656006,in,1
137,2,left,45,0.0444444444444444,17.48,352,out,i,1.5684223175048828,out,1
137,2,left,46,0.1786284564560855,8.44,226,in,u,1.4934568405151367,in,1
137,2,left,47,0.0444444444444444,21.94,438,out,i,1.3671865463256836,out,1
137,2,left,48,0.0444444444444444,6.96,211,out,u,1.638721227645874,in,0
137,2,left,49,0.0444444444444444,21.83,435,out,u,1.081650972366333,in,0
137,2,left,50,0.1738069996892409,8.55,228,in,u,1.1877658367156982,in,1
137,2,left,51,0.1935905741492859,7.99,222,in,u,0.76848602294921875,in,1
137,2,left,52,0.0856918726666513,10.1,246,in,i,1.4642608165740967,out,0
137,2,left,53,0.1185764602183948,9.54,239,in,u,0.48993992805480957,in,1
137,2,left,54,0.1955386359830796,7.1,212,in,u,0.9564261436462402,in,1
137,2,left,55,0.0431424739536809,11,257,in,i,1.1483590602874756,out,0
137,2,left,56,0.0444444444444444,7.3,214,out,u,0.4505634307861328,in,0
137,2,left,57,0.1786284564560855,6.56,207,in,u,0.6371400356292725,in,1
137,2,left,58,0.0444444444444444,6.5,206,out,u,0.6660575866699219,in,0
137,2,left,59,0.0444444444444444,5.18,193,out,u,0.7419238090515137,in,0
137,2,left,60,0.0444444444444444,14.38,303,out,u,0.5123085975646973,in,0
137,2,left,61,0.0444444444444444,18.73,374,out,i,1.0314974784851074,out,1
137,2,left,62,0.0444444444444444,1.82,164,out,u,0.6423230171203613,in,0
137,2,left,63,0.1992395732695614,7.4,215,in,i,0.8633618354797363,out,0
137,2,left,64,0.0444444444444444,1.6,162,out,u,0.5429396629333496,in,0
137,2,left,65,0.0801987546271229,4.8,190,in,i,1.383723258972168,out,0
137,2,left,66,0.0444444444444444,20.1,400,out,i,1.2488877773284912,out,1
137,2,left,67,0.0444444444444444,13.12,285,out,u,0.9147830009460449,in,0
137,2,left,68,0.1577711375482717,6.13,202,in,i,0.6328577995300293,out,0
137,2,left,69,0.1967916365307053,7.83,220,in,u,0.5736732482910156,in,1
137,2,left,70,0.0444444444444444,5.09,192,out,u,1.044783353805542,in,0
137,2,left,71,0.0444444444444444,7.45,216,out,i,0.5616095066070557,out,1
137,2,left,72,0.1306547027588974,9.34,237,in,i,0.8963980674743652,out,0
137,2,left,73,0.0444444444444444,14.09,298,out,u,0.32885122299194336,in,0
137,2,left,74,0.0444444444444444,7.79,219,out,i,0.6743686199188232,out,1
137,2,left,75,0.1926057755919956,6.97,211,in,i,0.6577661037445068,out,0
137,2,left,76,0.0444444444444444,16.99,344,out,u,0.567399263381958,in,0
137,2,left,77,0.1630644442897305,8.77,230,in,i,0.2989766597747803,out,0
137,2,left,78,0.0444444444444444,11.34,261,out,u,0.27682065963745117,in,0
137,2,left,79,0.0444444444444444,10.14,246,out,u,1.0062930583953857,in,0
137,2,left,80,0.1419458272271371,5.85,200,in,i,0.31572532653808594,out,0
137,2,left,81,0.0444444444444444,11.62,264,out,u,1.8940703868865967,in,0
137,2,left,82,0.0444444444444444,5.72,198,out,i,0.5744411945343018,out,1
137,2,left,83,0.0444444444444444,20.02,398,out,i,1.3642337322235107,out,1
137,2,left,84,0.0444444444444444,3.51,178,out,u,0.4930729866027832,in,0
137,2,left,85,0.0444444444444444,9.63,240,out,i,0.9887125492095947,out,1
137,2,left,86,0.0444444444444444,2.68,171,out,i,1.0450408458709717,out,1
137,2,left,87,0.1994488846907601,7.54,217,in,i,0.8020939826965332,out,0
137,2,left,88,0.0444444444444444,1.89,164,out,u,0.6265020370483398,in,0
137,2,left,89,0.1348476316267912,9.27,236,in,u,1.0007176399230957,in,1
137,2,left,90,0.1892266468733199,8.15,223,in,u,0.5830569267272949,in,1
137,2,left,91,0.1940557495143982,7.03,211,in,u,0.5659162998199463,in,1
137,2,left,92,0.1620241642930854,6.21,203,in,u,0.4362044334411621,in,1
137,2,left,93,0.0444444444444444,7.65,218,out,u,0.5224978923797607,in,0
137,2,left,94,0.0444444444444444,22.17,442,out,i,1.2842986583709717,out,1
137,2,left,95,0.0444444444444444,2.25,167,out,u,0.9319798946380615,in,0
137,2,left,96,0.0444444444444444,3.67,179,out,i,1.0540800094604492,out,1
137,2,left,97,0.0387723741431307,11.12,258,in,u,0.7032163143157959,in,1
137,2,left,98,0.1975433366628491,7.78,219,in,u,0.7661230564117432,in,1
137,2,left,99,0.0444444444444444,17.74,356,out,u,1.5833070278167725,in,0
137,2,left,100,0.0947799592325099,5.0600000000000005,192,in,u,0.9490745067596436,in,1
137,2,left,101,0.0444444444444444,20.62,410,out,i,1.5256600379943848,out,1
137,2,left,102,0.0444444444444444,0.15,151,out,u,0.6779720783233643,in,0
137,2,left,103,0.1826474855058999,6.66,208,in,i,0.6384015083312988,out,0
137,2,left,104,0.0444444444444444,17.77,357,out,u,0.3728806972503662,in,0
137,2,left,105,0.0444444444444444,15.72,323,out,i,0.5207202434539795,out,1
137,2,left,106,0.1471655268705283,5.94,200,in,u,1.51381516456604,in,1
137,2,left,107,0.1928587366418353,6.98,211,in,u,0.6437687873840332,in,1
137,2,left,108,0.0829257381666969,4.85,190,in,u,0.4976353645324707,in,1
137,2,left,109,0.0444444444444444,18.13,363,out,u,0.6263303756713867,in,0
137,2,left,110,0.0959385599838225,9.92,243,in,i,0.6195640563964844,out,0
137,2,left,111,0.0614144706922352,4.43,186,in,u,0.3706068992614746,in,1
137,2,left,112,0.0444444444444444,22.39,447,out,i,1.035947561264038,out,1
137,2,left,113,0.0357033844356709,3.79,180,in,u,1.1249096393585205,in,1
137,2,left,114,0.1276440443376951,5.61,197,in,i,0.7867541313171387,out,0
137,2,left,115,0.0672182969433732,10.45,250,in,u,0.4318819046020508,in,1
137,2,left,116,0.0444444444444444,7.84,220,out,u,0.4766244888305664,in,0
137,2,left,117,0.1959203083328453,7.88,220,in,i,0.38388657569885254,out,0
137,2,left,118,0.0444444444444444,5.42,195,out,u,0.19062542915344238,in,0
137,2,left,119,0.0444444444444444,5.58,197,out,i,0.44570446014404297,out,1
137,2,left,120,0.1620241642930854,6.21,203,in,i,0.5614924430847168,out,0
137,2,left,121,0.0444444444444444,17.94,360,out,i,0.33570384979248047,out,1
137,2,left,122,0.1889170417974022,8.16,223,in,i,0.5431313514709473,out,0
137,2,left,123,0.1246248452320208,5.56,197,in,u,0.4685804843902588,in,1
137,2,left,124,0.1431145682999597,9.13,234,in,u,0.6461226940155029,in,1
137,2,left,125,0.1407725526860632,9.17,235,in,u,0.4980642795562744,in,1
137,2,left,126,0.0148286035285384,2.94,173,in,u,0.7669579982757568,in,1
137,2,left,127,0.1981740106511521,7.27,214,in,u,0.47175025939941406,in,1
137,2,left,128,0.0444444444444444,11.28,260,out,i,0.6325409412384033,out,1
137,2,left,129,0.0444444444444444,3.0700000000000003,174,out,u,0.39721155166625977,in,0
137,2,left,130,0.0444444444444444,11.49,263,out,i,0.5850551128387451,out,1
137,2,left,131,0.0444444444444444,9.32,236,out,i,0.6095693111419678,out,1
137,2,left,132,0.0444444444444444,3.02,174,out,i,0.9988539218902588,out,1
137,2,left,133,0.1751614265926797,8.52,227,in,u,0.4939239025115967,in,1
137,2,left,134,0.1710140105883966,8.61,228,in,u,0.8169405460357666,in,1
137,2,left,135,0.1961040697466109,7.87,220,in,i,0.29322314262390137,out,0
137,2,left,136,0.0444444444444444,17.61,354,out,u,0.6225841045379639,in,0
137,2,left,137,0.1909946632223051,8.09,223,in,i,0.6112971305847168,out,0
137,2,left,138,0.0444444444444444,22.44,448,out,u,0.3469274044036865,in,0
137,2,left,139,0.0444444444444444,16.16,330,out,i,0.4597797393798828,out,1
137,2,left,140,0.0444444444444444,3.28,176,out,i,1.398818016052246,out,1
137,2,left,141,0.0309789513888337,11.36,261,in,i,0.7204179763793945,out,0
137,2,left,142,0.1918201062897904,8.06,222,in,u,0.38010644912719727,in,1
137,2,left,143,0.0444444444444444,18.45,369,out,u,1.2264869213104248,in,0
137,2,left,144,0.0444444444444444,14.38,303,out,i,0.4165463447570801,out,1
137,2,left,145,0.1987694253586057,7.33,214,in,u,1.5346174240112305,in,1
137,2,left,146,0.099440351939599,5.14,193,in,u,0.6620810031890869,in,1
137,2,left,147,0.0444444444444444,0.05,150,out,i,0.4296872615814209,out,1
137,2,left,148,0.1972571063917844,7.2,213,in,u,0.5512604713439941,in,1
137,2,left,149,0.0444444444444444,18.63,372,out,i,0.7103755474090576,out,1
137,2,left,150,0.0444444444444444,15.36,317,out,u,0.49456071853637695,in,0
137,2,left,151,0.0444444444444444,15.75,323,out,u,0.5187532901763916,in,0
137,2,left,152,0.0444444444444444,22.26,444,out,i,0.1356353759765625,out,1
137,2,left,153,0.0444444444444444,19.72,393,out,i,0.4632987976074219,out,1
137,2,left,154,0.18629063098582271,6.76,209,in,i,0.8297755718231201,out,0
137,2,left,155,0.0444444444444444,3.92,182,out,u,0.25510334968566895,in,0
137,2,left,156,0.0444444444444444,8.55,228,out,i,0.30715441703796387,out,1
137,2,left,157,0.105352090813871,5.24,194,in,i,0.512721061706543,out,0
137,2,left,158,0.0444444444444444,3.48,178,out,u,0.2842583656311035,in,0
137,2,left,159,0.0444444444444444,10.46,250,out,i,2.742630958557129,out,1
137,2,left,160,0.0444444444444444,8.6,228,out,u,0.46012163162231445,in,0
137,2,left,161,0.1378213093627494,5.78,199,in,u,0.7281703948974609,in,1
137,2,left,162,0.1209960604027563,9.5,238,in,u,1.1171875,in,1
137,2,left,163,0.1957318257578651,7.11,212,in,i,1.3061578273773193,out,0
137,2,left,164,0.0444444444444444,16.41,334,out,u,0.24354767799377441,in,0
137,2,left,165,0.0444444444444444,3.13,175,out,i,1.0854277610778809,out,1
137,2,left,166,0.0444444444444444,0.01,150,out,u,5.989453077316284,in,0
137,2,left,167,0.0753953412833294,4.71,189,in,u,4.075270175933838,in,1
137,2,left,168,0.0444444444444444,18.54,371,out,i,3.017740488052368,out,1
137,2,left,169,0.0444444444444444,12.3,273,out,i,1.8388006687164307,out,1
137,2,left,170,0.0444444444444444,9.71,241,out,u,0.8717620372772217,in,0
137,2,left,171,0.183781120388606,6.69,208,in,i,0.31426024436950684,out,0
137,2,left,172,0.1942814704981104,7.04,211,in,u,0.35020971298217773,in,1
137,2,left,173,0.019355139402609,11.82,267,in,i,0.8214428424835205,out,0
137,2,left,174,0.1252291784733381,9.43,238,in,u,0.2726120948791504,in,1
137,2,left,175,0.0444444444444444,14.57,305,out,u,0.44425511360168457,in,0
137,2,left,176,0.0033880193442544,1.79,164,in,i,0.24428319931030273,out,0
137,2,left,177,0.0444444444444444,20.54,409,out,u,0.34412527084350586,in,0
137,2,left,178,0.1318556793781222,5.68,198,in,i,0.8715295791625977,out,0
137,2,left,179,0.0444444444444444,15.43,318,out,u,0.5037121772766113,in,0
137,2,left,180,0.0444444444444444,11.66,265,out,u,0.28071141242980957,in,0
137,2,left,181,0.0444444444444444,2.09,166,out,i,2.945364236831665,out,1
137,2,left,182,0.1879630660618289,6.81,209,in,i,0.46390652656555176,out,0
137,2,left,183,0.0444444444444444,8.55,228,out,u,0.435854434967041,in,0
137,2,left,184,0.0444444444444444,14.34,302,out,i,0.17690300941467285,out,1
137,2,left,185,0.1901299881530563,6.88,210,in,u,0.5342130661010742,in,1
137,2,left,186,0.1859439875974732,8.25,224,in,i,0.446533203125,out,0
137,2,left,187,0.0435210829592398,4.01,182,in,u,0.233872652053833,in,1
137,2,left,188,0.0444444444444444,10.99,256,out,i,3.3828976154327393,out,1
137,2,left,189,0.0444444444444444,10.18,246,out,u,4.565170049667358,in,0
137,2,left,190,0.0444444444444444,6.18,203,out,u,0.2724473476409912,in,0
137,2,left,191,0.0444444444444444,18.43,369,out,i,0.29116010665893555,out,1
137,2,left,192,0.0444444444444444,17.14,346,out,u,0.662639856338501,in,0
137,2,left,193,0.1940557495143982,7.97,221,in,u,0.31162071228027344,in,1
137,2,left,194,0.1270407608337813,5.6,197,in,i,0.9305300712585449,out,0
137,2,left,196,0.0444444444444444,11.17,259,out,i,0.6061904430389404,out,1
137,2,left,197,0.0444444444444444,5.72,198,out,u,0.7156894207000732,in,0
137,2,left,198,0.0036893322750674,13.15,285,in,i,0.30144333839416504,out,0
137,2,left,199,0.0444444444444444,12.67,278,out,u,0.33370327949523926,in,0
137,2,left,200,0.0444444444444444,9.5,238,out,i,0.20458436012268066,out,1
138,1,right,1,0.0444444444444444,3.0700000000000003,174,out,i,7.271188974380493,out,1
138,1,right,2,0.0435210829592398,11.51,263,in,u,1.6613106727600098,in,1
138,1,right,3,0.0444444444444444,12.3,273,out,i,4.347121477127075,out,1
138,1,right,4,0.0444444444444444,21.94,438,out,i,0.9202315807342529,out,1
138,1,right,5,0.1471655268705282,13.44,289,in,u,1.4003856182098389,in,1
138,1,right,6,0.0444444444444444,13.12,285,out,u,1.294328212738037,in,0
138,1,right,7,0.1959203083328452,15.38,318,in,i,1.3217544555664062,out,0
138,1,right,8,0.0148286035285384,10.44,250,in,u,2.943488359451294,in,1
138,1,right,9,0.0444444444444444,19.72,393,out,i,0.8813238143920898,out,1
138,1,right,10,0.1620241642930854,13.71,293,in,u,1.7676098346710205,in,1
138,1,right,11,0.0444444444444444,3.28,176,out,i,0.8871304988861084,out,1
138,1,right,12,0.0444444444444444,5.63,197,out,i,0.7783405780792236,out,1
138,1,right,13,0.0444444444444444,7.3,214,out,i,0.5951855182647705,out,1
138,1,right,14,0.0444444444444444,18.45,369,out,i,0.78392791748046875,out,1
138,1,right,15,0.1577711375482718,13.63,292,in,u,2.153852939605713,in,1
138,1,right,16,0.1270407608337813,16.9,342,in,i,1.061255931854248,out,0
138,1,right,17,0.0444444444444444,10.14,246,out,u,3.351733922958374,in,0
138,1,right,18,0.0092124698650067,19.96,397,in,i,5.294851779937744,out,0
138,1,right,19,0.1300534456575979,16.85,341,in,u,0.9820876121520996,in,1
138,1,right,20,0.1348476316267912,16.77,340,in,u,1.67476224899292,in,1
138,1,right,21,0.0444444444444444,22.44,448,out,i,2.822680950164795,out,1
138,1,right,22,0.0947799592325099,12.56,277,in,u,2.0902886390686035,in,1
138,1,right,23,0.1306547027588974,16.84,341,in,i,1.4440782070159912,out,0
138,1,right,24,0.0444444444444444,0.54,154,out,i,0.9840571880340576,out,1
138,1,right,25,0.1990678032240969,15.13,314,in,u,1.054849624633789,in,1
138,1,right,26,0.0444444444444444,11.17,259,out,u,2.761516571044922,in,0
138,1,right,27,0.1710140105883966,16.11,329,in,i,0.8557772636413574,out,0
138,1,right,28,0.0444444444444444,7.65,218,out,i,1.5062377452850342,out,1
138,1,right,29,0.105352090813871,12.74,279,in,u,1.0481789112091064,in,1
138,1,right,30,0.0444444444444444,0.16,151,out,i,0.7431681156158447,out,1
138,1,right,31,0.1442785038784717,16.61,337,in,i,1.6044538021087646,out,0
138,1,right,32,0.199466337231708,15.03,312,in,i,1.490889072418213,out,0
138,1,right,33,0.0672182969433732,17.95,360,in,i,0.7089982032775879,out,0
138,1,right,34,0.1798719999266348,14.09,298,in,u,0.6756370067596436,in,1
138,1,right,35,0.1947190959507421,14.56,305,in,u,1.4998888969421387,in,1
138,1,right,36,0.0753953412833294,12.21,272,in,i,1.5668323040008545,out,0
138,1,right,37,0.1972571063917844,14.7,307,in,u,1.0684819221496582,in,1
138,1,right,38,0.0444444444444444,5.09,192,out,i,0.832695722579956,out,1
138,1,right,39,0.0444444444444444,16.02,328,out,u,0.7149655818939209,in,0
138,1,right,40,0.0930507912376186,17.47,352,in,i,0.8939309120178223,out,0
138,1,right,41,0.0444444444444444,10.73,253,out,u,1.4875807762145996,in,0
138,1,right,42,0.0444444444444444,11.49,263,out,i,1.2856707572937012,out,1
138,1,right,43,0.0444444444444444,5.72,198,out,i,1.776522159576416,out,1
138,1,right,44,0.1901299881530563,14.38,303,in,u,2.7036941051483154,in,1
138,1,right,45,0.1786284564560855,15.94,326,in,i,3.8581840991973877,out,0
138,1,right,46,0.1077386068402415,17.22,348,in,u,1.5610582828521729,in,1
138,1,right,47,0.0444444444444444,21.83,435,out,i,0.9198846817016602,out,1
138,1,right,48,0.110135121189941,12.82,280,in,u,2.825377941131592,in,1
138,1,right,49,0.1651155425002292,16.23,331,in,u,2.3304262161254883,in,1
138,1,right,50,0.0444444444444444,15.75,323,out,u,2.7871346473693848,in,0
138,1,right,51,0.0444444444444444,3.92,182,out,i,0.9378459453582764,out,1
138,1,right,52,0.0444444444444444,21.15,421,out,i,0.7688319683074951,out,1
138,1,right,53,0.1892266468733199,15.65,322,in,i,1.931452989578247,out,0
138,1,right,54,0.1909946632223051,15.59,321,in,u,1.898019790649414,in,1
138,1,right,55,0.1185764602183948,17.04,344,in,u,1.671694278717041,in,1
138,1,right,56,0.1407725526860631,16.67,338,in,u,3.562389612197876,in,1
138,1,right,57,0.1197861400293165,12.98,283,in,u,1.938009262084961,in,1
138,1,right,58,0.0444444444444444,2.25,167,out,i,0.9600739479064941,out,1
138,1,right,59,0.1630644442897305,16.27,332,in,u,2.615939140319824,in,1
138,1,right,60,0.0444444444444444,12.64,278,out,u,1.844965934753418,in,0
138,1,right,61,0.0791193907069271,17.72,356,in,i,2.570472002029419,out,0
138,1,right,62,0.0444444444444444,8.55,228,out,i,1.0050246715545654,out,1
138,1,right,63,0.0444444444444444,8.6,228,out,i,2.131483554840088,out,1
138,1,right,64,0.0444444444444444,17.94,360,out,u,2.093538284301758,in,0
138,1,right,65,0.1992395732695614,14.9,310,in,u,1.9010000228881836,in,1
138,1,right,66,0.0398349826151916,18.59,372,in,u,2.5026967525482178,in,1
138,1,right,67,0.1837811203886059,14.19,300,in,u,1.5130388736724854,in,1
138,1,right,68,0.0033880193442544,9.29,236,in,i,0.7646281719207764,out,0
138,1,right,69,0.0444444444444444,5.58,197,out,i,0.8501582145690918,out,1
138,1,right,70,0.1994488846907601,15.04,312,in,u,0.78969573974609375,in,1
138,1,right,71,0.0444444444444444,15.72,323,out,u,0.8591973781585693,in,0
138,1,right,72,0.0444444444444444,14.38,303,out,i,1.3235914707183838,out,1
138,1,right,73,0.1942814704981104,14.54,305,in,u,1.7230424880981445,in,1
138,1,right,74,0.0309789513888337,18.86,376,in,i,1.0134916305541992,out,0
138,1,right,75,0.0444444444444444,0.01,150,out,i,0.7234804630279541,out,1
138,1,right,76,0.0444444444444444,10.46,250,out,i,2.7685179710388184,out,1
138,1,right,77,0.1859439875974732,15.75,323,in,u,1.695565938949585,in,1
138,1,right,78,0.0444444444444444,6.96,211,out,i,3.120990037918091,out,1
138,1,right,79,0.0444444444444444,1.82,164,out,i,0.6332683563232422,out,1
138,1,right,80,0.0444444444444444,13.64,292,out,u,1.5865991115570068,in,0
138,1,right,81,0.0856918726666512,17.6,354,in,i,0.7401130199432373,out,0
138,1,right,82,0.1889170417974022,15.66,322,in,u,2.186480760574341,in,1
138,1,right,83,0.141359739671713,16.66,338,in,u,1.3922524452209473,in,1
138,1,right,84,0.0444444444444444,2.09,166,out,i,1.1808629035949707,out,1
138,1,right,85,0.0444444444444444,16.99,344,out,u,1.2903201580047607,in,0
138,1,right,86,0.084027614293741,17.63,355,in,u,1.8709437847137451,in,1
138,1,right,87,0.0444444444444444,20.61,410,out,u,0.7586016654968262,in,0
138,1,right,88,0.0444444444444444,10.99,256,out,u,1.6811976432800293,in,0
138,1,right,89,0.1879630660618289,14.31,302,in,u,0.8891863822937012,in,1
138,1,right,90,0.0444444444444444,20.62,410,out,u,1.4467275142669678,in,0
138,1,right,91,0.1975433366628491,15.28,316,in,i,4.932064533233643,out,0
138,1,right,92,0.1940557495143981,14.53,305,in,u,1.9687418937683105,in,1
138,1,right,93,0.1738069996892409,16.05,328,in,u,2.798459529876709,in,1
138,1,right,94,0.0444444444444444,11.28,260,out,u,0.9964005947113037,in,0
138,1,right,95,0.0444444444444444,22.17,442,out,u,1.7798142433166504,in,0
138,1,right,96,0.0387723741431307,18.62,372,in,u,1.8941330909729004,in,1
138,1,right,97,0.0444444444444444,16.16,330,out,u,1.3713550567626953,in,0
138,1,right,98,0.0444444444444444,17.48,352,out,i,1.6733956336975098,out,1
138,1,right,99,0.1967916365307053,15.33,317,in,u,0.9706597328186035,in,1
138,1,right,100,0.0444444444444444,7.45,216,out,i,1.433551549911499,out,1
138,1,right,101,0.1276440443376951,13.11,284,in,u,0.6783521175384521,in,1
138,1,right,102,0.0444444444444444,4.81,190,out,i,1.0098826885223389,out,1
138,1,right,103,0.0444444444444444,12.67,278,out,u,0.9892482757568359,in,0
138,1,right,104,0.1961040697466109,15.37,318,in,u,0.8955106735229492,in,1
138,1,right,105,0.0959385599838224,17.42,351,in,u,0.8541827201843262,in,1
138,1,right,106,0.0444444444444444,17.61,354,out,u,1.5358283519744873,in,0
138,1,right,107,0.1928587366418353,14.48,304,in,u,1.2217020988464355,in,1
138,1,right,108,0.0444444444444444,15.36,317,out,i,1.5382678508758545,out,1
138,1,right,109,0.019355139402609,19.32,385,in,u,1.0918183326721191,in,1
138,1,right,110,0.0444444444444444,18.54,371,out,u,0.7203948497772217,in,0
138,1,right,111,0.0444444444444444,17.74,356,out,i,0.9716839790344238,out,1
138,1,right,112,0.080198754627123,12.3,273,in,u,0.7079246044158936,in,1
138,1,right,113,0.1454373611580521,13.41,289,in,i,0.5953845977783203,out,0
138,1,right,114,0.0444444444444444,9.71,241,out,u,1.5361967086791992,in,0
138,1,right,115,0.0444444444444444,16.41,334,out,u,1.8433077335357666,in,0
138,1,right,116,0.0444444444444444,11.34,261,out,u,2.520212173461914,in,0
138,1,right,117,0.0444444444444444,18.63,372,out,i,0.9546229839324951,out,1
138,1,right,118,0.1488807256544706,13.47,289,in,i,1.730332374572754,out,0
