"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","20","1169142","0.0-12.0-3.1","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","30","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","21","1169202","0.0-12.0-4.1","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","22","1169711","0.0-12.0-0.2","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","23","1170221","0.0-12.0-1.2","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","24","1170899","0.0-12.0-2.2","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","669","i","learn","","","learn_trial","25","75","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","25","1171910","0.0-12.0-3.2","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","26","1171970","0.0-12.0-4.2","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","27","1172480","0.0-12.0-0.3","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","28","1172989","0.0-12.0-1.3","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","29","1174467","0.0-12.0-2.3","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","1469","i","learn","","","learn_trial","25","75","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","30","1175480","0.0-12.0-3.3","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","31","1175539","0.0-12.0-4.3","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","32","1176048","0.0-12.0-0.4","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","33","1176558","0.0-12.0-1.4","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","34","1180100","0.0-12.0-2.4","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","3532","u","learn","","","learn_trial","36.6667","110","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","35","1181109","0.0-12.0-3.4","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","36.6667","110","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","36","1181168","0.0-12.0-4.4","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","37","1181677","0.0-12.0-0.5","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","38","1182186","0.0-12.0-1.5","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","39","1184003","0.0-12.0-2.5","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","1806","i","learn","","","learn_trial","25","75","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","40","1185012","0.0-12.0-3.5","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","41","1185070","0.0-12.0-4.5","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","42","1185580","0.0-12.0-0.6","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","43","1186088","0.0-12.0-1.6","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","44","1188642","0.0-12.0-2.6","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","2541","u","learn","","","learn_trial","25","93","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","45","1189154","0.0-12.0-3.6","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","25","93","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","46","1189212","0.0-12.0-4.6","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","47","1189722","0.0-12.0-0.7","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","48","1190231","0.0-12.0-1.7","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","49","1192098","0.0-12.0-2.7","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","1857","i","learn","","","learn_trial","22.2971","71.095","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","50","1193110","0.0-12.0-3.7","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","22.2971","71.095","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","51","1193171","0.0-12.0-4.7","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","52","1193679","0.0-12.0-0.8","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","53","1194189","0.0-12.0-1.8","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","54","1195346","0.0-12.0-2.8","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","1150","u","learn","","","learn_trial","10","90","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","55","1196356","0.0-12.0-3.8","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","10","90","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","56","1196415","0.0-12.0-4.8","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","57","1196924","0.0-12.0-0.9","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","58","1197435","0.0-12.0-1.9","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","59","1199579","0.0-12.0-2.9","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","2132","u","learn","","","learn_trial","23.3333","80","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","60","1200590","0.0-12.0-3.9","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","23.3333","80","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","61","1200650","0.0-12.0-4.9","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","62","1201161","0.0-12.0-0.10","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","63","1201671","0.0-12.0-1.10","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","64","1202060","0.0-12.0-2.10","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","377","u","learn","","","learn_trial","36.6667","70","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","65","1203069","0.0-12.0-3.10","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","36.6667","70","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","66","1203129","0.0-12.0-4.10","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","67","1203639","0.0-12.0-0.11","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","68","1204149","0.0-12.0-1.11","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","69","1204523","0.0-12.0-2.11","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","364","u","learn","","","learn_trial","16.6667","30","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","70","1205533","0.0-12.0-3.11","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","16.6667","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","71","1205592","0.0-12.0-4.11","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","72","1206102","0.0-12.0-0.12","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","73","1206613","0.0-12.0-1.12","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","74","1206643","0.0-12.0-2.12","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","21","i","learn","","","learn_trial","33.3333","120","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","75","1207153","0.0-12.0-3.12","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","33.3333","120","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","76","1207212","0.0-12.0-4.12","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","77","1207721","0.0-12.0-0.13","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","78","1208230","0.0-12.0-1.13","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","79","1209107","0.0-12.0-2.13","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","868","i","learn","","","learn_trial","33.3333","30","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","80","1209616","0.0-12.0-3.13","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","33.3333","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","81","1209675","0.0-12.0-4.13","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","82","1210184","0.0-12.0-0.14","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","83","1210694","0.0-12.0-1.14","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","84","1211554","0.0-12.0-2.14","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","851","i","learn","","","learn_trial","40","50","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","85","1212064","0.0-12.0-3.14","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","40","50","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","86","1212123","0.0-12.0-4.14","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","87","1212632","0.0-12.0-0.15","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","88","1213142","0.0-12.0-1.15","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","89","1213882","0.0-12.0-2.15","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","730","u","learn","","","learn_trial","25.9271","66.4405","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","90","1214392","0.0-12.0-3.15","2d_cat_multi_stim_exp1","2022-5-4","15:41:39","25","75","3","9","10","40","30","120","94","21","[""Other""]","No","Female","3236002","null","null","learn_feedback","","","learn_feedback","25.9271","66.4405","in","","","","","","","","","","","","","","","","","","","","","","",""
