"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"true","false","[]","[]","[]","preload","0","64","0.0-0.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","1","1752","0.0-1.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","1669","{""response"":""60""}","enter-sub-number","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","3454","0.0-2.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","3","587505","0.0-3.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","584043","0","","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","589392","0.0-4.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","1883","0","","<div style= ""font-size:25px;"" <p> <strong> Welcome to the experiment! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> The experiment will be canceled and your data will be lost <br> if you try to go back or refresh the page at any point during the experiment.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","5","637168","0.0-5.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","47772","","","","[{""page_index"":0,""viewing_time"":4373},{""page_index"":1,""viewing_time"":3398},{""page_index"":2,""viewing_time"":10513},{""page_index"":3,""viewing_time"":8096},{""page_index"":2,""viewing_time"":1136},{""page_index"":1,""viewing_time"":2015},{""page_index"":0,""viewing_time"":2953},{""page_index"":1,""viewing_time"":1528},{""page_index"":2,""viewing_time"":5000},{""page_index"":3,""viewing_time"":8760}]","instructions_1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","639720","0.0-6.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","2549","","","","[{""page_index"":0,""viewing_time"":2549}]","Click to see the kinds of turtles that will appear in the study.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","7","654742","0.0-7.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","null","null","","","","demo_range","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","8","656856","0.0-8.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","1614","","","","[{""page_index"":0,""viewing_time"":1614}]","Click to see some turtles in the subspecies.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","9","671878","0.0-9.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","null","null","","","","demo_in","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","700296","0.0-10.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","27916","","","","[{""page_index"":0,""viewing_time"":5133},{""page_index"":1,""viewing_time"":14720},{""page_index"":2,""viewing_time"":8063}]","instructions_2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","11","701583","0.0-11.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","1285","","","","[{""page_index"":0,""viewing_time"":1285}]","Click to begin the first phase of the experiment.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","12","702094","0.0-12.0-0.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","13","702605","0.0-12.0-1.0","2d_cat_multi_stim_exp1","2022-4-26","15:1:38","25","75","3","9","10","40","30","120","60","20","[""White""]","No","Female","2410265","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
