"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","28","247792","0.0-13.0-0.3","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","29","248300","0.0-13.0-1.3","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","30","249376","0.0-13.0-2.3","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","1066","","i","learn","","learn_trial","30","40","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","31","249884","0.0-13.0-3.3","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","30","40","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","32","249942","0.0-13.0-4.3","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","33","250451","0.0-13.0-0.4","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","34","250963","0.0-13.0-1.4","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","35","252112","0.0-13.0-2.4","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","1138","","i","learn","","learn_trial","13.3333","100","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","36","252622","0.0-13.0-3.4","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","13.3333","100","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","37","252682","0.0-13.0-4.4","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","38","253190","0.0-13.0-0.5","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","39","253700","0.0-13.0-1.5","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","40","254992","0.0-13.0-2.5","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","1282","","u","learn","","learn_trial","26.6667","80","out","1","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","41","256000","0.0-13.0-3.5","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","26.6667","80","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","42","256059","0.0-13.0-4.5","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","43","256568","0.0-13.0-0.6","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","44","257079","0.0-13.0-1.6","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","45","257943","0.0-13.0-2.6","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","854","","i","learn","","learn_trial","25","57","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","46","258952","0.0-13.0-3.6","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","25","57","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","47","259011","0.0-13.0-4.6","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","48","259519","0.0-13.0-0.7","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","49","260029","0.0-13.0-1.7","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","50","261135","0.0-13.0-2.7","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","1098","","i","learn","","learn_trial","22.5729","80.2901","in","0","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","51","262145","0.0-13.0-3.7","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","22.5729","80.2901","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","52","262203","0.0-13.0-4.7","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","53","262711","0.0-13.0-0.8","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","54","263219","0.0-13.0-1.8","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","55","264040","0.0-13.0-2.8","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","812","","u","learn","","learn_trial","22.5729","69.7099","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","56","264549","0.0-13.0-3.8","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","22.5729","69.7099","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","57","264607","0.0-13.0-4.8","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","58","265115","0.0-13.0-0.9","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","59","265624","0.0-13.0-1.9","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","60","266535","0.0-13.0-2.9","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","897","","i","learn","","learn_trial","10","80","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","61","267045","0.0-13.0-3.9","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","10","80","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","62","267102","0.0-13.0-4.9","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","63","267611","0.0-13.0-0.10","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","64","268120","0.0-13.0-1.10","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","65","269104","0.0-13.0-2.10","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","976","","i","learn","","learn_trial","30","50","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","66","269614","0.0-13.0-3.10","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","30","50","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","67","269671","0.0-13.0-4.10","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","68","270179","0.0-13.0-0.11","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","69","270688","0.0-13.0-1.11","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","70","271831","0.0-13.0-2.11","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","1134","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","71","272340","0.0-13.0-3.11","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","72","272398","0.0-13.0-4.11","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","73","272906","0.0-13.0-0.12","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","74","273414","0.0-13.0-1.12","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","75","274279","0.0-13.0-2.12","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","853","","i","learn","","learn_trial","20","120","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","76","274788","0.0-13.0-3.12","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","20","120","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","77","274847","0.0-13.0-4.12","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","78","275355","0.0-13.0-0.13","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","79","275863","0.0-13.0-1.13","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","80","277087","0.0-13.0-2.13","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","1215","","u","learn","","learn_trial","27.2592","80.9214","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","81","277595","0.0-13.0-3.13","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","27.2592","80.9214","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","82","277654","0.0-13.0-4.13","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","83","278163","0.0-13.0-0.14","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","84","278671","0.0-13.0-1.14","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","85","279382","0.0-13.0-2.14","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","703","","i","learn","","learn_trial","16.6667","40","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","86","279891","0.0-13.0-3.14","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","16.6667","40","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","87","279949","0.0-13.0-4.14","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","88","280457","0.0-13.0-0.15","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","89","280965","0.0-13.0-1.15","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","90","282088","0.0-13.0-2.15","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","1112","","i","learn","","learn_trial","33.3333","60","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","91","282601","0.0-13.0-3.15","2d_cat_multi_stim_exp1","2022-3-28","11:25:54","25","75","3","9","10","40","30","120","4","20","[""White""]","No","Female","1831819","null","","null","learn_feedback","","learn_feedback","33.3333","60","out","","","","","","","","","","","","","","","","","","","","","",""
