"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","correct","choice","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","334","1352167","0.0-12.0-2.64","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","606","i","learn","","","learn_trial","25.4027","83.9185","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","335","1353180","0.0-12.0-3.64","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","25.4027","83.9185","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","336","1353243","0.0-12.0-4.64","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","337","1353751","0.0-12.0-0.65","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","338","1354265","0.0-12.0-1.65","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","339","1355126","0.0-12.0-2.65","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","852","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","340","1355636","0.0-12.0-3.65","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","341","1355699","0.0-12.0-4.65","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","342","1356210","0.0-12.0-0.66","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","343","1356719","0.0-12.0-1.66","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","344","1357343","0.0-12.0-2.66","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","612","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","345","1357856","0.0-12.0-3.66","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","346","1357913","0.0-12.0-4.66","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","347","1358426","0.0-12.0-0.67","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","348","1358936","0.0-12.0-1.67","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","349","1359367","0.0-12.0-2.67","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","420","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","350","1359879","0.0-12.0-3.67","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","351","1359938","0.0-12.0-4.67","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","352","1360448","0.0-12.0-0.68","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","353","1360959","0.0-12.0-1.68","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","354","1361559","0.0-12.0-2.68","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","591","i","learn","","","learn_trial","16.6667","110","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","355","1362069","0.0-12.0-3.68","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","16.6667","110","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","356","1362126","0.0-12.0-4.68","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","357","1362635","0.0-12.0-0.69","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","358","1363144","0.0-12.0-1.69","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","359","1364431","0.0-12.0-2.69","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","1279","u","learn","","","learn_trial","25.9271","83.5595","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","360","1364941","0.0-12.0-3.69","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","25.9271","83.5595","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","361","1364996","0.0-12.0-4.69","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","362","1365508","0.0-12.0-0.70","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","363","1366017","0.0-12.0-1.70","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","364","1366687","0.0-12.0-2.70","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","659","i","learn","","","learn_trial","33.3333","30","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","365","1367199","0.0-12.0-3.70","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","33.3333","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","366","1367263","0.0-12.0-4.70","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","367","1367773","0.0-12.0-0.71","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","368","1368285","0.0-12.0-1.71","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","369","1369015","0.0-12.0-2.71","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","721","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","370","1369527","0.0-12.0-3.71","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","371","1369587","0.0-12.0-4.71","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","372","1370097","0.0-12.0-0.72","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","373","1370609","0.0-12.0-1.72","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","374","1371295","0.0-12.0-2.72","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","675","u","learn","","","learn_trial","23.3333","60","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","375","1372304","0.0-12.0-3.72","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","23.3333","60","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","376","1372368","0.0-12.0-4.72","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","377","1372876","0.0-12.0-0.73","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","378","1373391","0.0-12.0-1.73","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","379","1374135","0.0-12.0-2.73","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","734","u","learn","","","learn_trial","36.6667","90","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","380","1375147","0.0-12.0-3.73","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","36.6667","90","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","381","1375207","0.0-12.0-4.73","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","382","1375715","0.0-12.0-0.74","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","383","1376225","0.0-12.0-1.74","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","384","1376759","0.0-12.0-2.74","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","526","i","learn","","","learn_trial","16.6667","40","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","385","1377271","0.0-12.0-3.74","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","16.6667","40","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","386","1377335","0.0-12.0-4.74","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","387","1377842","0.0-12.0-0.75","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","388","1378353","0.0-12.0-1.75","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","389","1379478","0.0-12.0-2.75","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","1116","u","learn","","","learn_trial","22.2971","78.905","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","390","1379988","0.0-12.0-3.75","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","22.2971","78.905","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","391","1380051","0.0-12.0-4.75","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","392","1380561","0.0-12.0-0.76","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","393","1381071","0.0-12.0-1.76","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","394","1381998","0.0-12.0-2.76","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","916","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","395","1382511","0.0-12.0-3.76","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","396","1382576","0.0-12.0-4.76","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","397","1383087","0.0-12.0-0.77","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","398","1383599","0.0-12.0-1.77","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","399","1384222","0.0-12.0-2.77","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","615","u","learn","","","learn_trial","31","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","400","1384732","0.0-12.0-3.77","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","31","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","401","1384796","0.0-12.0-4.77","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","402","1385304","0.0-12.0-0.78","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","403","1385816","0.0-12.0-1.78","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","404","1386439","0.0-12.0-2.78","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","610","i","learn","","","learn_trial","40","100","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","405","1386949","0.0-12.0-3.78","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","40","100","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","406","1387009","0.0-12.0-4.78","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","407","1387519","0.0-12.0-0.79","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","408","1388027","0.0-12.0-1.79","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","409","1388927","0.0-12.0-2.79","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","889","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","410","1389439","0.0-12.0-3.79","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","411","1389500","0.0-12.0-4.79","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","412","1390011","0.0-12.0-0.80","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","413","1390521","0.0-12.0-1.80","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","414","1391344","0.0-12.0-2.80","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","811","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","415","1391853","0.0-12.0-3.80","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","416","1391911","0.0-12.0-4.80","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","417","1392421","0.0-12.0-0.81","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","418","1392935","0.0-12.0-1.81","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","419","1393583","0.0-12.0-2.81","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","639","i","learn","","","learn_trial","26.6667","90","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","420","1394095","0.0-12.0-3.81","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","26.6667","90","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","421","1394159","0.0-12.0-4.81","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","422","1394668","0.0-12.0-0.82","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","423","1395182","0.0-12.0-1.82","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","424","1395974","0.0-12.0-2.82","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","783","u","learn","","","learn_trial","22.0121","74.1932","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","425","1396486","0.0-12.0-3.82","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","learn_feedback","","","learn_feedback","22.0121","74.1932","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","426","1396545","0.0-12.0-4.82","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","427","1397054","0.0-12.0-0.83","2d_cat_multi_stim_exp1","2022-4-25","12:31:46","25","75","3","9","10","40","30","120","55","20","[""Asian""]","No","Female","2998717","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
