"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","27","215207","0.0-13.0-4.2","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","28","215719","0.0-13.0-0.3","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","29","216230","0.0-13.0-1.3","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","30","218239","0.0-13.0-2.3","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","2002","","i","learn","","learn_trial","16.6667","30","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","31","218750","0.0-13.0-3.3","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","16.6667","30","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","32","218809","0.0-13.0-4.3","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","33","219318","0.0-13.0-0.4","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","34","219828","0.0-13.0-1.4","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","35","220752","0.0-13.0-2.4","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","912","","u","learn","","learn_trial","10","70","out","1","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","36","221764","0.0-13.0-3.4","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","10","70","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","37","221826","0.0-13.0-4.4","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","38","222335","0.0-13.0-0.5","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","39","222847","0.0-13.0-1.5","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","40","223935","0.0-13.0-2.5","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","1079","","u","learn","","learn_trial","36.6667","70","out","1","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","41","224946","0.0-13.0-3.5","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","36.6667","70","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","42","225008","0.0-13.0-4.5","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","43","225520","0.0-13.0-0.6","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","44","226032","0.0-13.0-1.6","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","45","226599","0.0-13.0-2.6","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","557","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","46","227108","0.0-13.0-3.6","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","47","227168","0.0-13.0-4.6","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","48","227677","0.0-13.0-0.7","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","49","228192","0.0-13.0-1.7","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","50","229135","0.0-13.0-2.7","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","933","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","51","229648","0.0-13.0-3.7","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","52","229710","0.0-13.0-4.7","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","53","230215","0.0-13.0-0.8","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","54","230726","0.0-13.0-1.8","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","55","231599","0.0-13.0-2.8","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","862","","i","learn","","learn_trial","20","60","out","0","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","56","232111","0.0-13.0-3.8","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","20","60","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","57","232170","0.0-13.0-4.8","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","58","232678","0.0-13.0-0.9","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","59","233187","0.0-13.0-1.9","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","60","233830","0.0-13.0-2.9","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","633","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","61","234343","0.0-13.0-3.9","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","62","234402","0.0-13.0-4.9","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","63","234908","0.0-13.0-0.10","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","64","235421","0.0-13.0-1.10","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","65","236375","0.0-13.0-2.10","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","946","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","66","236884","0.0-13.0-3.10","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","67","236946","0.0-13.0-4.10","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","68","237459","0.0-13.0-0.11","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","69","237972","0.0-13.0-1.11","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","70","238934","0.0-13.0-2.11","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","952","","u","learn","","learn_trial","27.9518","76.607","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","71","239444","0.0-13.0-3.11","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","27.9518","76.607","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","72","239506","0.0-13.0-4.11","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","73","240015","0.0-13.0-0.12","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","74","240528","0.0-13.0-1.12","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","75","241102","0.0-13.0-2.12","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","568","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","76","241612","0.0-13.0-3.12","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","77","241675","0.0-13.0-4.12","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","78","242183","0.0-13.0-0.13","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","79","242695","0.0-13.0-1.13","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","80","243223","0.0-13.0-2.13","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","520","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","81","243735","0.0-13.0-3.13","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","82","243797","0.0-13.0-4.13","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","83","244307","0.0-13.0-0.14","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","84","244816","0.0-13.0-1.14","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","85","246079","0.0-13.0-2.14","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","1250","","u","learn","","learn_trial","13.3333","120","out","1","0","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","86","247091","0.0-13.0-3.14","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","learn_feedback","","learn_feedback","13.3333","120","out","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","87","247150","0.0-13.0-4.14","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","88","247658","0.0-13.0-0.15","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","89","248168","0.0-13.0-1.15","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","90","249607","0.0-13.0-2.15","2d_cat_multi_stim_exp1","2022-3-28","10:49:53","25","75","3","9","10","40","30","120","1","18","[""Asian""]","No","Female","1699139","1428","","u","learn","","learn_trial","13.3333","70","out","1","0","","","","","","","","","","","","","","","","","","","",""
