"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"true","false","[]","[]","[]","preload","0","36","0.0-0.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","1","1363","0.0-1.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","1288","{""response"":""63""}","enter-sub-number","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","2974","0.0-2.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","3","1197847","0.0-3.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","1194864","0","","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","1205502","0.0-4.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","7651","0","","<div style= ""font-size:25px;"" <p> <strong> Welcome to the experiment! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> The experiment will be canceled and your data will be lost <br> if you try to go back or refresh the page at any point during the experiment.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","5","1269590","0.0-5.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","64083","","","","[{""page_index"":0,""viewing_time"":10002},{""page_index"":1,""viewing_time"":3832},{""page_index"":2,""viewing_time"":12792},{""page_index"":3,""viewing_time"":37457}]","instructions_1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","1272286","0.0-6.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","2692","","","","[{""page_index"":0,""viewing_time"":2691}]","Click to see the kinds of turtles that will appear in the study.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","7","1287308","0.0-7.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","","","","demo_range","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","8","1290381","0.0-8.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","2572","","","","[{""page_index"":0,""viewing_time"":2571}]","Click to see some turtles in the subspecies.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","9","1305401","0.0-9.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","","","","demo_in","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","1365813","0.0-10.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","59909","","","","[{""page_index"":0,""viewing_time"":13557},{""page_index"":1,""viewing_time"":35600},{""page_index"":2,""viewing_time"":10752}]","instructions_2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","11","1367533","0.0-11.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","1717","","","","[{""page_index"":0,""viewing_time"":1717}]","Click to begin the first phase of the experiment.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","12","1368043","0.0-12.0-0.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","13","1368553","0.0-12.0-1.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","14","1370563","0.0-12.0-2.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","1998","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","15","1371077","0.0-12.0-3.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","16","1371136","0.0-12.0-4.0","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","17","1371645","0.0-12.0-0.1","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","18","1372154","0.0-12.0-1.1","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","19","1373674","0.0-12.0-2.1","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","1509","i","learn","","","learn_trial","24.8654","66.0091","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","20","1374686","0.0-12.0-3.1","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","learn_feedback","","","learn_feedback","24.8654","66.0091","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","21","1374745","0.0-12.0-4.1","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","22","1375253","0.0-12.0-0.2","2d_cat_multi_stim_exp1","2022-4-26","15:52:21","25","75","3","9","10","40","30","120","63","19","[""White""]","No","Female","3348204","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
