"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"true","false","[]","[]","[]","preload","0","90","0.0-0.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","1","8051","0.0-1.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","7930","{""response"":""38""}","enter-sub-number","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","9929","0.0-2.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","3","22890","0.0-3.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","12927","0","","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","26130","0.0-4.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","3235","0","","<div style= ""font-size:25px;"" <p> <strong> Welcome to the experiment! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> The experiment will be canceled and your data will be lost <br> if you try to go back or refresh the page at any point during the experiment.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","5","42889","0.0-5.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","16758","","","","[{""page_index"":0,""viewing_time"":7365},{""page_index"":1,""viewing_time"":1168},{""page_index"":2,""viewing_time"":2408},{""page_index"":3,""viewing_time"":5816}]","instructions_1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","44769","0.0-6.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","1878","","","","[{""page_index"":0,""viewing_time"":1878}]","Click to see the kinds of turtles that will appear in the study.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","7","59813","0.0-7.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","null","null","","","","demo_range","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","8","62922","0.0-8.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","2608","","","","[{""page_index"":0,""viewing_time"":2608}]","Click to see some turtles in the subspecies.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","9","77941","0.0-9.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","null","null","","","","demo_in","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","96226","0.0-10.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","17783","","","","[{""page_index"":0,""viewing_time"":4774},{""page_index"":1,""viewing_time"":10360},{""page_index"":2,""viewing_time"":2648}]","instructions_2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","11","97809","0.0-11.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","1581","","","","[{""page_index"":0,""viewing_time"":1581}]","Click to begin the first phase of the experiment.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","12","98320","0.0-12.0-0.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","13","98831","0.0-12.0-1.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","14","104071","0.0-12.0-2.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","5228","u","learn","","","learn_trial","20","60","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","15","105088","0.0-12.0-3.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","null","null","learn_feedback","","","learn_feedback","20","60","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","16","105148","0.0-12.0-4.0","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","17","105657","0.0-12.0-0.1","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","18","106167","0.0-12.0-1.1","2d_cat_multi_stim_exp1","2022-4-14","14:49:17","25","75","3","9","10","40","30","120","38","21","[""White""]","No","Female","1964608","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
