"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"","","","","","canvas-keyboard-response","34","175161","0.0-13.0-1.4","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","35","179237","0.0-13.0-2.4","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","4067","","u","learn","","learn_trial","13.3333","60","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","36","180247","0.0-13.0-3.4","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","13.3333","60","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","37","180306","0.0-13.0-4.4","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","38","180815","0.0-13.0-0.5","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","39","181324","0.0-13.0-1.5","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","40","184661","0.0-13.0-2.5","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","3328","","i","learn","","learn_trial","36.6667","50","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","41","185170","0.0-13.0-3.5","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","36.6667","50","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","42","185229","0.0-13.0-4.5","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","43","185738","0.0-13.0-0.6","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","44","186248","0.0-13.0-1.6","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","45","187980","0.0-13.0-2.6","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","1723","","u","learn","","learn_trial","26.6667","80","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","46","188989","0.0-13.0-3.6","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","26.6667","80","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","47","189049","0.0-13.0-4.6","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","48","189558","0.0-13.0-0.7","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","49","190067","0.0-13.0-1.7","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","50","192611","0.0-13.0-2.7","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","2535","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","51","193122","0.0-13.0-3.7","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","52","193181","0.0-13.0-4.7","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","53","193690","0.0-13.0-0.8","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","54","194200","0.0-13.0-1.8","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","55","200572","0.0-13.0-2.8","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","6361","","u","learn","","learn_trial","22.0121","74.1932","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","56","201082","0.0-13.0-3.8","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","22.0121","74.1932","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","57","201140","0.0-13.0-4.8","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","58","201650","0.0-13.0-0.9","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","59","202158","0.0-13.0-1.9","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","60","204244","0.0-13.0-2.9","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","2077","","u","learn","","learn_trial","30","100","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","61","205254","0.0-13.0-3.9","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","30","100","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","62","205313","0.0-13.0-4.9","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","63","205822","0.0-13.0-0.10","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","64","206334","0.0-13.0-1.10","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","65","208100","0.0-13.0-2.10","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","1757","","u","learn","","learn_trial","29.2426","87.7279","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","66","208610","0.0-13.0-3.10","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","29.2426","87.7279","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","67","208669","0.0-13.0-4.10","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","68","209177","0.0-13.0-0.11","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","69","209687","0.0-13.0-1.11","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","70","210947","0.0-13.0-2.11","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","1252","","i","learn","","learn_trial","27.2592","69.0786","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","71","211958","0.0-13.0-3.11","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","27.2592","69.0786","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","72","212017","0.0-13.0-4.11","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","73","212526","0.0-13.0-0.12","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","74","213036","0.0-13.0-1.12","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","75","214068","0.0-13.0-2.12","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","1023","","u","learn","","learn_trial","27.9518","76.607","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","76","214578","0.0-13.0-3.12","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","27.9518","76.607","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","77","214637","0.0-13.0-4.12","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","78","215146","0.0-13.0-0.13","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","79","215655","0.0-13.0-1.13","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","80","216821","0.0-13.0-2.13","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","1155","","i","learn","","learn_trial","10","80","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","81","217334","0.0-13.0-3.13","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","10","80","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","82","217395","0.0-13.0-4.13","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","83","217906","0.0-13.0-0.14","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","84","218416","0.0-13.0-1.14","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","85","220124","0.0-13.0-2.14","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","1697","","i","learn","","learn_trial","40","70","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","86","220634","0.0-13.0-3.14","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","40","70","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","87","220694","0.0-13.0-4.14","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","88","221205","0.0-13.0-0.15","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","89","221716","0.0-13.0-1.15","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","90","222741","0.0-13.0-2.15","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","1016","","i","learn","","learn_trial","30","30","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","91","223251","0.0-13.0-3.15","2d_cat_multi_stim_exp1","2022-4-4","12:31:42","25","75","3","9","10","40","30","120","11","19","[""White""]","No","Female","2423990","null","","null","learn_feedback","","learn_feedback","30","30","out","","","","","","","","","","","","","","","","","","","","","","",""
