"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"true","false","[]","[]","[]","preload","0","18","0.0-0.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","1","3324","0.0-1.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","3293","{""response"":""77""}","enter-sub-number","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","5993","0.0-2.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","3","16848","0.0-3.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","10847","0","","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","19754","0.0-4.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","2902","0","","<div style= ""font-size:25px;"" <p> <strong> Welcome to the experiment! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> The experiment will be canceled and your data will be lost <br> if you try to go back or refresh the page at any point during the experiment.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","5","66393","0.0-5.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","46635","","","","[{""page_index"":0,""viewing_time"":7081},{""page_index"":1,""viewing_time"":4498},{""page_index"":2,""viewing_time"":32168},{""page_index"":3,""viewing_time"":2888}]","instructions_1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","68841","0.0-6.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","2444","","","","[{""page_index"":0,""viewing_time"":2444}]","Click to see the kinds of turtles that will appear in the study.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","7","83859","0.0-7.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","null","null","","","","demo_range","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","8","86224","0.0-8.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","1863","","","","[{""page_index"":0,""viewing_time"":1863}]","Click to see some turtles in the subspecies.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","9","101243","0.0-9.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","null","null","","","","demo_in","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","124409","0.0-10.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","22662","","","","[{""page_index"":0,""viewing_time"":5549},{""page_index"":1,""viewing_time"":13274},{""page_index"":2,""viewing_time"":3839}]","instructions_2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","11","126032","0.0-11.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","1621","","","","[{""page_index"":0,""viewing_time"":1621}]","Click to begin the first phase of the experiment.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","12","126543","0.0-12.0-0.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","13","127057","0.0-12.0-1.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","14","134056","0.0-12.0-2.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","6988","u","learn","","","learn_trial","26.6667","110","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","15","135070","0.0-12.0-3.0","2d_cat_multi_stim_exp1","2022-5-2","14:44:57","25","75","3","9","10","40","30","120","77","22","[""Asian""]","No","Female","2055345","null","null","learn_feedback","","","learn_feedback","26.6667","110","out","","","","","","","","","","","","","","","","","","","","","","",""
