"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","correct","choice","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","instructions","10","379039","0.0-10.0","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","107547","","","","[{""page_index"":0,""viewing_time"":9074},{""page_index"":1,""viewing_time"":72119},{""page_index"":2,""viewing_time"":26353}]","instructions_2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","11","380838","0.0-11.0","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","1797","","","","[{""page_index"":0,""viewing_time"":1796}]","Click to begin the first phase of the experiment.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","12","381349","0.0-12.0-0.0","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","13","381861","0.0-12.0-1.0","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","14","385559","0.0-12.0-2.0","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","3686","i","learn","","","learn_trial","28","75","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","15","386573","0.0-12.0-3.0","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","28","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","16","386636","0.0-12.0-4.0","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","17","387146","0.0-12.0-0.1","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","18","387662","0.0-12.0-1.1","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","19","389124","0.0-12.0-2.1","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","1453","u","learn","","","learn_trial","36.6667","90","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","20","390129","0.0-12.0-3.1","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","36.6667","90","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","21","390188","0.0-12.0-4.1","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","22","390699","0.0-12.0-0.2","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","23","391210","0.0-12.0-1.2","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","24","395070","0.0-12.0-2.2","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","3851","i","learn","","","learn_trial","27.2592","80.9214","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","25","396082","0.0-12.0-3.2","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","27.2592","80.9214","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","26","396143","0.0-12.0-4.2","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","27","396653","0.0-12.0-0.3","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","28","397167","0.0-12.0-1.3","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","29","399678","0.0-12.0-2.3","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","2502","u","learn","","","learn_trial","40","30","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","30","400691","0.0-12.0-3.3","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","40","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","31","400751","0.0-12.0-4.3","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","32","401261","0.0-12.0-0.4","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","33","401774","0.0-12.0-1.4","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","34","407263","0.0-12.0-2.4","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","5481","u","learn","","","learn_trial","25","93","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","35","407775","0.0-12.0-3.4","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","25","93","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","36","407835","0.0-12.0-4.4","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","37","408345","0.0-12.0-0.5","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","38","408854","0.0-12.0-1.5","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","39","409654","0.0-12.0-2.5","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","790","u","learn","","","learn_trial","27.9518","73.393","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","40","410163","0.0-12.0-3.5","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","27.9518","73.393","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","41","410226","0.0-12.0-4.5","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","42","410734","0.0-12.0-0.6","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","43","411242","0.0-12.0-1.6","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","44","411878","0.0-12.0-2.6","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","623","u","learn","","","learn_trial","26.8705","67.9635","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","45","412390","0.0-12.0-3.6","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","26.8705","67.9635","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","46","412454","0.0-12.0-4.6","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","47","412963","0.0-12.0-0.7","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","48","413477","0.0-12.0-1.7","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","49","414621","0.0-12.0-2.7","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","1133","i","learn","","","learn_trial","20","110","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","50","415135","0.0-12.0-3.7","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","20","110","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","51","415195","0.0-12.0-4.7","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","52","415705","0.0-12.0-0.8","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","53","416215","0.0-12.0-1.8","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","54","417646","0.0-12.0-2.8","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","1421","i","learn","","","learn_trial","23.8209","66.7243","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","55","418657","0.0-12.0-3.8","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","23.8209","66.7243","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","56","418716","0.0-12.0-4.8","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","57","419226","0.0-12.0-0.9","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","58","419739","0.0-12.0-1.9","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","59","420366","0.0-12.0-2.9","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","619","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","60","420876","0.0-12.0-3.9","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","61","420935","0.0-12.0-4.9","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","62","421445","0.0-12.0-0.10","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","63","421962","0.0-12.0-1.10","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","64","422679","0.0-12.0-2.10","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","704","u","learn","","","learn_trial","26.8705","82.0365","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","65","423188","0.0-12.0-3.10","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","26.8705","82.0365","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","66","423249","0.0-12.0-4.10","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","67","423761","0.0-12.0-0.11","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","68","424275","0.0-12.0-1.11","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","69","424934","0.0-12.0-2.11","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","646","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","70","425445","0.0-12.0-3.11","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","71","425504","0.0-12.0-4.11","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","72","426015","0.0-12.0-0.12","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","73","426530","0.0-12.0-1.12","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","74","427590","0.0-12.0-2.12","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","1049","i","learn","","","learn_trial","23.3333","110","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","75","428102","0.0-12.0-3.12","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","23.3333","110","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","76","428166","0.0-12.0-4.12","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","77","428675","0.0-12.0-0.13","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","78","429187","0.0-12.0-1.13","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","79","429910","0.0-12.0-2.13","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","710","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","80","430421","0.0-12.0-3.13","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","81","430484","0.0-12.0-4.13","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","82","430993","0.0-12.0-0.14","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","83","431502","0.0-12.0-1.14","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","84","432086","0.0-12.0-2.14","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","574","u","learn","","","learn_trial","22.1081","77.3943","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","85","432595","0.0-12.0-3.14","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","learn_feedback","","","learn_feedback","22.1081","77.3943","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","86","432659","0.0-12.0-4.14","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","87","433170","0.0-12.0-0.15","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","88","433682","0.0-12.0-1.15","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","89","434254","0.0-12.0-2.15","2d_cat_multi_stim_exp1","2022-4-13","10:24:3","25","75","3","9","10","40","30","120","32","19","[""Other""]","Yes","Female","2532330","560","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
