"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"true","false","[]","[]","[]","preload","0","21","0.0-0.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","1","3372","0.0-1.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","3342","{""response"":""26""}","enter-sub-number","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","14776","0.0-2.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","3","21464","0.0-3.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","6679","0","","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","26679","0.0-4.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","5209","0","","<div style= ""font-size:25px;"" <p> <strong> Welcome to the experiment! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> The experiment will be canceled and your data will be lost <br> if you try to go back or refresh the page at any point during the experiment.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","5","62401","0.0-5.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","35718","","","","[{""page_index"":0,""viewing_time"":8548},{""page_index"":1,""viewing_time"":3112},{""page_index"":2,""viewing_time"":8576},{""page_index"":3,""viewing_time"":15481}]","instructions_1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","63824","0.0-6.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","1421","","","","[{""page_index"":0,""viewing_time"":1420}]","Click to see the kinds of turtles that will appear in the study.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","7","78843","0.0-7.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","null","null","","","","demo_range","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","8","80600","0.0-8.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","1253","","","","[{""page_index"":0,""viewing_time"":1253}]","Click to see some turtles in the subspecies.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","9","95619","0.0-9.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","null","null","","","","demo_in","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","127096","0.0-10.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","30973","","","","[{""page_index"":0,""viewing_time"":6772},{""page_index"":1,""viewing_time"":16536},{""page_index"":2,""viewing_time"":3376},{""page_index"":1,""viewing_time"":2937},{""page_index"":2,""viewing_time"":1351}]","instructions_2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","11","128249","0.0-11.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","1150","","","","[{""page_index"":0,""viewing_time"":1150}]","Click to begin the first phase of the experiment.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","12","128759","0.0-12.0-0.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","13","129271","0.0-12.0-1.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","14","136489","0.0-12.0-2.0","2d_cat_multi_stim_exp1","2022-4-11","11:35:49","25","75","3","9","10","40","30","120","26","20","[""White""]","No","Male","1643862","7208","u","learn","","","learn_trial","30","120","out","1","0","","","","","","","","","","","","","","","","","","","","",""
