"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"true","false","[]","[]","[]","preload","0","25","0.0-0.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","1","3050","0.0-1.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","3011","{""response"":""89""}","enter-sub-number","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","4860","0.0-2.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-button-response","3","102924","0.0-3.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","98056","0","","consent.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","106755","0.0-4.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","3828","0","","<div style= ""font-size:25px;"" <p> <strong> Welcome to the experiment! </strong><br> <p style=""color:#8B0000; font-size:25px;""><strong> Please do NOT exit full screen until you are done with the experiment. </strong> </p><p style=""font-size:25px;color:#8B0000;""> <strong> The experiment will be canceled and your data will be lost <br> if you try to go back or refresh the page at any point during the experiment.</strong> </p><br><p> <strong> Thanks in advance for your contribution to our research! </strong></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","5","147954","0.0-5.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","41195","","","","[{""page_index"":0,""viewing_time"":7650},{""page_index"":1,""viewing_time"":3872},{""page_index"":0,""viewing_time"":952},{""page_index"":1,""viewing_time"":1145},{""page_index"":2,""viewing_time"":10039},{""page_index"":3,""viewing_time"":17536}]","instructions_1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","151132","0.0-6.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","3173","","","","[{""page_index"":0,""viewing_time"":3172}]","Click to see the kinds of turtles that will appear in the study.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","7","166155","0.0-7.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","demo_range","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","8","168675","0.0-8.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","2020","","","","[{""page_index"":0,""viewing_time"":2020}]","Click to see some turtles in the subspecies.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","9","183699","0.0-9.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","demo_in","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","10","212394","0.0-10.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","28194","","","","[{""page_index"":0,""viewing_time"":6610},{""page_index"":1,""viewing_time"":14984},{""page_index"":2,""viewing_time"":6600}]","instructions_2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","11","213547","0.0-11.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","1149","","","","[{""page_index"":0,""viewing_time"":1149}]","Click to begin the first phase of the experiment.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","12","214058","0.0-12.0-0.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","13","214569","0.0-12.0-1.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","14","220872","0.0-12.0-2.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","6291","i","learn","","","learn_trial","10","60","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","15","221385","0.0-12.0-3.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","learn_feedback","","","learn_feedback","10","60","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","16","221447","0.0-12.0-4.0","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","17","221958","0.0-12.0-0.1","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","18","222469","0.0-12.0-1.1","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","19","224784","0.0-12.0-2.1","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","2305","u","learn","","","learn_trial","13.3333","30","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","20","225795","0.0-12.0-3.1","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","learn_feedback","","","learn_feedback","13.3333","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","21","225854","0.0-12.0-4.1","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","22","226364","0.0-12.0-0.2","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","23","226873","0.0-12.0-1.2","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","24","229776","0.0-12.0-2.2","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","2892","i","learn","","","learn_trial","40","80","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","25","230287","0.0-12.0-3.2","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","learn_feedback","","","learn_feedback","40","80","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","26","230346","0.0-12.0-4.2","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","27","230856","0.0-12.0-0.3","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","28","231365","0.0-12.0-1.3","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","29","232120","0.0-12.0-2.3","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","744","i","learn","","","learn_trial","27.8087","78.1624","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","30","233135","0.0-12.0-3.3","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","learn_feedback","","","learn_feedback","27.8087","78.1624","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","31","233195","0.0-12.0-4.3","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","32","233704","0.0-12.0-0.4","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","33","234214","0.0-12.0-1.4","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","34","237928","0.0-12.0-2.4","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","3704","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","35","238439","0.0-12.0-3.4","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","36","238498","0.0-12.0-4.4","2d_cat_multi_stim_exp1","2022-5-4","12:58:35","25","75","3","9","10","40","30","120","89","20","[""Asian""]","No","Female","2000498","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
