7.1942 	INFO 	Loaded monitor calibration from ['2025_02_11 12:22']
7.6898 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7b6c2fc0aec0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7b6c2fc0ae60>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7b6c2fcd4a30>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.6899 	EXP 	window1: backgroundImage = ''
7.6899 	EXP 	window1: backgroundFit = 'none'
7.7523 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.7524 	EXP 	window1: recordFrameIntervals = False
7.9262 	EXP 	window1: recordFrameIntervals = True
8.1159 	EXP 	Screen (0) actual frame rate measured at 58.25Hz
8.1160 	EXP 	window1: recordFrameIntervals = False
8.1293 	INFO 	keyboard.Keyboard is using ptb backend.
8.1297 	INFO 	keyboard.Keyboard is using ptb backend.
8.1298 	INFO 	keyboard.Keyboard is using ptb backend.
8.1300 	INFO 	keyboard.Keyboard is using ptb backend.
8.1302 	INFO 	keyboard.Keyboard is using ptb backend.
8.1304 	INFO 	keyboard.Keyboard is using ptb backend.
8.1305 	INFO 	keyboard.Keyboard is using ptb backend.
8.1306 	INFO 	keyboard.Keyboard is using ptb backend.
8.1308 	INFO 	keyboard.Keyboard is using ptb backend.
8.1310 	INFO 	keyboard.Keyboard is using ptb backend.
8.1311 	INFO 	keyboard.Keyboard is using ptb backend.
8.1313 	INFO 	keyboard.Keyboard is using ptb backend.
8.1315 	INFO 	keyboard.Keyboard is using ptb backend.
8.1317 	INFO 	keyboard.Keyboard is using ptb backend.
8.1318 	INFO 	keyboard.Keyboard is using ptb backend.
8.1319 	INFO 	keyboard.Keyboard is using ptb backend.
8.1320 	EXP 	line_categorization_exp_updated: status = STARTED
8.2120 	EXP 	Created consent_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'bottom'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='consent.png', interpolate=True, mask=None, maskParams=None, name='consent_img', opacity=1, ori=0.0, pos=array([   0., -475.]), size=array([ 825., 1000.]), texRes=128.0, units='pix', win=Window(...))
8.2593 	EXP 	Created instr1_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(20.0), italic=False, languageStyle='LTR', name='instr1_1', opacity=1, ori=0.0, pos=array([  0., 400.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
8.2669 	EXP 	Created instr_1_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(20.0), italic=False, languageStyle='LTR', name='instr_1_2', opacity=1, ori=0.0, pos=array([  0., 200.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
