thisN,thisTrialN,thisRepN,distribution,jnds,exp_condition,dens,key_correct,line_len,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,exp_trial_type,trial_type,set_type,set,difficulty_level,stim_1_psy,stim_2_psy,stim_3_psy,stim_correct_1,stim_correct_2,side_correct,stim_1_phy,stim_2_phy,stim_3_phy,key_resp_transfer_binary.keys,key_resp_transfer_binary.rt,key_resp_transfer_binary.duration,key_resp_transfer_trinary.keys,key_resp_transfer_trinary.rt,key_resp_transfer_trinary.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,demo_loop.thisRepN,demo_loop.thisTrialN,demo_loop.thisN,demo_loop.thisIndex,learn_trials.thisRepN,learn_trials.thisTrialN,learn_trials.thisN,learn_trials.thisIndex,transfer_instructions_loop.thisRepN,transfer_instructions_loop.thisTrialN,transfer_instructions_loop.thisN,transfer_instructions_loop.thisIndex,transfer_trials.thisRepN,transfer_trials.thisTrialN,transfer_trials.thisN,transfer_trials.thisIndex,transfer_trinary_dummy.thisRepN,transfer_trinary_dummy.thisTrialN,transfer_trinary_dummy.thisN,transfer_trinary_dummy.thisIndex,transfer_binary_dummy.thisRepN,transfer_binary_dummy.thisTrialN,transfer_binary_dummy.thisN,transfer_binary_dummy.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_setup.started,exp_setup.stopped,instructions1.started,instr1_1.started,instr_1_2.started,instr1_line1.started,instr1_line2.started,instr_1_3.started,instr_cont1.started,instructions1.stopped,instructions_loop.instr_cont1.keys,instructions_loop.instr_cont1.rt,instructions_loop.instr_cont1.duration,instructions2.started,instr2_1.started,instr2_2.started,instr2_3.started,instr2_4.started,instr_cont2.started,instructions2.stopped,instructions_loop.instr_cont2.keys,instructions_loop.instr_cont2.rt,instructions_loop.instr_cont2.duration,instructions3.started,instr3_1.started,instr3_2.started,instr3_3.started,instr3_4.started,fixation_cross.started,fixation_cross.stopped,instr_cont3.started,instructions3.stopped,instructions_loop.instr_cont3.keys,instructions_loop.instr_cont3.rt,instructions_loop.instr_cont3.duration,instructions4.started,instr4_1.started,instr4_2.started,instr4_3.started,instr4_4.started,instr_cont4.started,instructions4.stopped,instructions_loop.instr_cont4.keys,instructions_loop.instr_cont4.rt,instructions_loop.instr_cont4.duration,instructions5.started,instr5_1.started,instr5_2.started,instr5_3.started,instr_cont5.started,instructions5.stopped,instructions_loop.instr_cont5.keys,instructions_loop.instr_cont5.rt,instructions_loop.instr_cont5.duration,instructions6.started,instr6_1.started,instr6_2.started,instr6_3.started,instr_cont6.started,instructions6.stopped,instructions_loop.instr_cont6.keys,instructions_loop.instr_cont6.rt,instructions_loop.instr_cont6.duration,read_in_demo_vals.started,read_in_demo_vals.stopped,learn_demo_in.started,learn_demo_in.stopped,learn_start.started,learn_start_text.started,learn_start_reps.started,learn_start.stopped,demo_loop.learn_start_reps.keys,demo_loop.learn_start_reps.rt,demo_loop.learn_start_reps.duration,learn_trial.started,line_learn.started,learn_prompt.started,key_resp.started,learn_trial.stopped,learn_trials.key_resp.keys,learn_trials.key_resp.corr,learn_trials.key_resp.rt,learn_trials.key_resp.duration,learn_feedback.started,learn_feedback_text_display.started,line_for_feedback.started,learn_feedback_text_display.stopped,line_for_feedback.stopped,learn_feedback.stopped,blank.started,blank_200.started,blank.stopped,blank_200.stopped,transfer_instructions1.started,tinstr1_1.started,transfer_cont1.started,transfer_instructions1.stopped,transfer_instructions_loop.transfer_cont1.keys,transfer_instructions_loop.transfer_cont1.rt,transfer_instructions_loop.transfer_cont1.duration,transfer_instructions2.started,tinstr2_1.started,tinstr2_2.started,tinstr2_3.started,tinstr2_4.started,tinstr2_5.started,transfer_cont2.started,transfer_instructions2.stopped,transfer_instructions_loop.transfer_cont2.keys,transfer_instructions_loop.transfer_cont2.rt,transfer_instructions_loop.transfer_cont2.duration,transfer_instructions3.started,tinstr3_1.started,transfer_cont3.started,transfer_instructions3.stopped,transfer_instructions_loop.transfer_cont3.keys,transfer_instructions_loop.transfer_cont3.rt,transfer_instructions_loop.transfer_cont3.duration,shuffle_trial_stimuli.started,shuffle_trial_stimuli.stopped,stim_order,stim_1_phy_shuffled,stim_2_phy_shuffled,stim_3_phy_shuffled,stim_1_psy_shuffled,stim_2_psy_shuffled,stim_3_psy_shuffled,key_correct_transfer_trinary_1,key_correct_transfer_trinary_2,key_correct_transfer_binary_1,key_correct_transfer_binary_2,transfer_trial_binary.started,line_1_binary.started,line_2_binary.started,line_1_label_binary.started,line_2_label_binary.started,transfer_binary_prompt.started,key_resp_transfer_binary.started,transfer_trial_binary.stopped,transfer_binary_dummy.key_resp_transfer_binary.keys,transfer_binary_dummy.key_resp_transfer_binary.rt,transfer_binary_dummy.key_resp_transfer_binary.duration,key_resp_transfer_binary.corr,transfer_binary_feedback.started,transfer_binary_feedback_text_display.started,transfer_binary_feedback_text_display.stopped,transfer_binary_feedback.stopped,transfer_trial_trinary.started,line_1_trinary.started,line_2_trinary.started,line_3_trinary.started,key_resp_transfer_trinary.started,line_1_trinary_label.started,line_2_trinary_label.started,line_3_trinary_label.started,transfer_trinary_prompt.started,transfer_trial_trinary.stopped,transfer_trinary_dummy.key_resp_transfer_trinary.keys,transfer_trinary_dummy.key_resp_transfer_trinary.rt,transfer_trinary_dummy.key_resp_transfer_trinary.duration,key_resp_transfer_trinary.corr,transfer_trinary_feedback.started,transfer_trinary_feedback_text_display.started,transfer_trinary_feedback_text_display.stopped,transfer_trinary_feedback.stopped,exp_finished.started,exp_finished_txt1.started,exp_finished_txt2.started,exp_finished_txt3.started,cont_to_debrief.started,exp_finished.stopped,cont_to_debrief.keys,cont_to_debrief.rt,cont_to_debrief.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer_number,date,expName,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01883840560913086,0.04086041450500488,0.04086041450500488,0.04086041450500488,0.018874168395996094,10.885091066360474,1,[10.84165334701538],[10.841671705245972],0,,,[-67.0],[-519.0],[1],[0],[0],[10.865702390670776],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,2025-03-28_09h39.20.013,line_categorization_exp_updated,2024.2.5,2025-03-28 09h55.39.275638 -0400,
,,,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.886028051376343,10.886093854904175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,2025-03-28_09h39.20.013,line_categorization_exp_updated,2024.2.5,2025-03-28 09h55.39.275638 -0400,
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,10.917421340942383,,,,,,,,,,,,,,,,,,,,,,,10.886876821517944,10.917421340942383,10.917421340942383,10.917421340942383,10.917421340942383,10.917421340942383,13.897201538085938,19.499988555908203,space,5.599042654037476,None,19.50003457069397,19.513580322265625,19.513580322265625,19.513580322265625,19.513580322265625,22.500977039337158,43.38989067077637,space,20.87510633468628,None,43.39003086090088,43.42145371437073,43.42145371437073,43.42145371437073,43.42145371437073,43.42145371437073,43.924538373947144,46.405086040496826,54.37768244743347,space,7.963559150695801,None,54.37782597541809,54.402220010757446,54.402220010757446,54.402220010757446,54.402220010757446,57.38091540336609,79.83602547645569,space,22.451862812042236,None,79.83617281913757,79.85658049583435,79.85658049583435,79.85658049583435,82.8544328212738,93.7071602344513,space,10.850042819976807,None,93.70730829238892,93.73065829277039,93.73065829277039,93.73065829277039,96.72177410125732,117.18109488487244,space,20.455073595046997,None,117.20168900489807,117.20178318023682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,2025-03-28_09h39.20.013,line_categorization_exp_updated,2024.2.5,2025-03-28 09h55.39.275638 -0400,
0,0,0,in,15.56,right,0.1918201062897904,u,320,u,1,7.330012798309326,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,130,,,,,,,,,,,,,,,,,180.67990946769714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.48730754852295,177.48743414878845,177.4874930381775,177.5062379837036,178.00050973892212,180.6167824268341,space,2.6005208492279053,None,180.66059517860413,180.67990946769714,180.67990946769714,180.67990946769714,188.02099609375,u,1,7.330012798309326,None,188.0494110584259,188.06483340263367,188.06483340263367,189.06980538368225,189.06980538368225,189.05453443527222,189.05460691452026,189.06980538368225,189.2558982372284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,2025-03-28_09h39.20.013,line_categorization_exp_updated,2024.2.5,2025-03-28 09h55.39.275638 -0400,
1,1,0,out,19.71,right,0.0444444444444444,i,392,i,1,5.135881185531616,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,167,,,,,,,,,,,,,,,,,189.2732207775116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.25718235969543,189.2732207775116,189.2732207775116,189.2732207775116,194.42425966262817,i,1,5.135881185531616,None,194.43994522094727,194.45938086509705,194.45938086509705,195.46999263763428,195.46999263763428,195.45216846466064,195.45223736763,195.46999263763428,195.65561175346375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,2025-03-28_09h39.20.013,line_categorization_exp_updated,2024.2.5,2025-03-28 09h55.39.275638 -0400,
2,2,0,in,11.51,right,0.0435210829592398,u,263,i,0,3.248877763748169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,195.6722493171692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.65689826011658,195.6722493171692,195.6722493171692,195.6722493171692,198.92354822158813,i,0,3.248877763748169,None,198.9372148513794,198.95305943489075,198.95305943489075,201.95470523834229,201.95470523834229,201.93862342834473,201.9386932849884,201.95470523834229,202.1386272907257,202.1544315814972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,2025-03-28_09h39.20.013,line_categorization_exp_updated,2024.2.5,2025-03-28 09h55.39.275638 -0400,
3,3,0,out,15.75,right,0.0444444444444444,i,323,u,0,5.502779006958008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,121,,,,,,,,,,,,,,,,,202.1544315814972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.13990592956543,202.1544315814972,202.1544315814972,202.1544315814972,207.65976071357727,u,0,5.502779006958008,None,207.6738200187683,207.68959832191467,207.68959832191467,210.69402050971985,210.69402050971985,210.67719411849976,210.67726588249207,210.69402050971985,210.87705445289612,210.8946816921234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,2025-03-28_09h39.20.013,line_categorization_exp_updated,2024.2.5,2025-03-28 09h55.39.275638 -0400,
4,4,0,out,22.26,right,0.0444444444444444,i,444,i,1,3.2749900817871094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,199,,,,,,,,,,,,,,,,,210.8946816921234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.878342628479,210.8946816921234,210.8946816921234,210.8946816921234,214.17878365516663,i,1,3.2749900817871094,None,214.1927568912506,214.20851111412048,214.20851111412048,215.2103407382965,215.2103407382965,215.19353246688843,215.19360637664795,215.2103407382965,215.39513206481934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,2025-03-28_09h39.20.013,line_categorization_exp_updated,2024.2.5,2025-03-28 09h55.39.275638 -0400,
5,5,0,out,13.32,right,0.0444444444444444,i,287,u,0,3.262113332748413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,103,,,,,,,,,,,,,,,,,215.41173315048218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.39644837379456,215.41173315048218,215.41173315048218,215.41173315048218,218.67841792106628,u,0,3.262113332748413,None,218.68202233314514,218.69796085357666,218.69796085357666,221.7140052318573,221.7140052318573,221.69602918624878,221.69610023498535,221.7140052318573,221.91255474090576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,2025-03-28_09h39.20.013,line_categorization_exp_updated,2024.2.5,2025-03-28 09h55.39.275638 -0400,
6,6,0,out,18.45,right,0.0444444444444444,i,369,i,1,1.5361568927764893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,179,,,,,,,,,,,,,,,,,221.9292013645172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.9138216972351,221.9292013645172,221.9292013645172,221.9292013645172,223.48191452026367,i,1,1.5361568927764893,None,223.49662947654724,223.51155471801758,223.51155471801758,224.5148389339447,224.5148389339447,224.5041265487671,224.5041971206665,224.5148389339447,224.6987898349762,224.71440243721008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,2025-03-28_09h39.20.013,line_categorization_exp_updated,2024.2.5,2025-03-28 09h55.39.275638 -0400,
