thisN,thisTrialN,thisRepN,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,demo_loop.thisRepN,demo_loop.thisTrialN,demo_loop.thisN,demo_loop.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_setup.started,exp_setup.stopped,exp_condition,instructions1.started,instr1_1.started,instr_1_2.started,instr1_line1.started,instr1_line2.started,instr_1_3.started,instr_cont1.started,instructions1.stopped,instructions_loop.instr_cont1.keys,instructions_loop.instr_cont1.rt,instructions_loop.instr_cont1.duration,instructions2.started,instr2_1.started,instr2_2.started,instr2_3.started,instr2_4.started,instr_cont2.started,instructions2.stopped,instructions_loop.instr_cont2.keys,instructions_loop.instr_cont2.rt,instructions_loop.instr_cont2.duration,instructions3.started,instr3_1.started,instr3_2.started,instr3_3.started,instr3_4.started,fixation_cross.started,fixation_cross.stopped,instr_cont3.started,instructions3.stopped,instructions_loop.instr_cont3.keys,instructions_loop.instr_cont3.rt,instructions_loop.instr_cont3.duration,instructions4.started,instr4_1.started,instr4_2.started,instr4_3.started,instr4_4.started,instr_cont4.started,instructions4.stopped,instructions_loop.instr_cont4.keys,instructions_loop.instr_cont4.rt,instructions_loop.instr_cont4.duration,instructions5.started,instr5_1.started,instr5_2.started,instr5_3.started,instr_cont5.started,instructions5.stopped,instructions_loop.instr_cont5.keys,instructions_loop.instr_cont5.rt,instructions_loop.instr_cont5.duration,instructions6.started,instr6_1.started,instr6_2.started,instr6_3.started,instr_cont6.started,instructions6.stopped,instructions_loop.instr_cont6.keys,instructions_loop.instr_cont6.rt,instructions_loop.instr_cont6.duration,read_in_demo_vals.started,read_in_demo_vals.stopped,learn_demo_in.started,learn_demo_in.stopped,learn_start.started,learn_start_text.started,learn_start_reps.started,learn_start.stopped,demo_loop.learn_start_reps.keys,demo_loop.learn_start_reps.rt,demo_loop.learn_start_reps.duration,participant,computer_number,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.013938188552856445,0.091583251953125,0.091583251953125,0.091583251953125,0.013960838317871094,24.476775407791138,1,[24.382784366607666],[24.382803916931152],0,,,[np.float64(-80.0)],[np.float64(-514.0)],[1],[0],[0],[24.452633142471313],['agree_button'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,6,2025-04-04_11h02.43.841,line_categorization_exp_updated,2024.2.5,None,2025-04-04 11h02.55.944088 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.477290391921997,24.47743010520935,centered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,6,2025-04-04_11h02.43.841,line_categorization_exp_updated,2024.2.5,None,2025-04-04 11h02.55.944088 -0400,
0,0,0,0,0,0,0,,,,,24.523542642593384,,,,,,,,,,,,,,,,,,,,,,,,24.478174686431885,24.523542642593384,24.523542642593384,24.523542642593384,24.523542642593384,24.523542642593384,27.48189902305603,49.422932386398315,space,21.939534664154053,None,49.42307186126709,49.44718813896179,49.44718813896179,49.44718813896179,49.44718813896179,52.43187236785889,52.70421838760376,space,0.2615377902984619,None,52.70435976982117,52.73045229911804,52.73045229911804,52.73045229911804,52.73045229911804,52.73045229911804,53.24042534828186,55.70535445213318,72.62992453575134,space,16.916557550430298,None,72.62997055053711,72.64619565010071,72.64619565010071,72.64619565010071,72.64619565010071,75.64591145515442,87.31960606575012,space,11.671667098999023,None,87.31965136528015,87.33684229850769,87.33684229850769,87.33684229850769,90.33632326126099,94.10290002822876,space,3.765122652053833,None,94.10294604301453,94.11898756027222,94.11898756027222,94.11898756027222,97.10239672660828,112.70736789703369,space,15.591213941574097,None,112.73753929138184,112.73760914802551,,,,,,,,,,64,6,2025-04-04_11h02.43.841,line_categorization_exp_updated,2024.2.5,None,2025-04-04 11h02.55.944088 -0400,
0,0,0,,,,,0,0,0,0,112.86683821678162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.99144434928894,172.99194526672363,172.99202418327332,173.01052498817444,173.4943492412567,174.86076474189758,space,1.3596508502960205,None,,,,,,,,
