11.0383 	INFO 	Loaded monitor calibration from ['2025_02_11 12:22']
11.5504 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7a8fdab06c50>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7a8fdab06bf0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7a8fdabd07c0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.5505 	EXP 	window1: backgroundImage = ''
11.5505 	EXP 	window1: backgroundFit = 'none'
11.6130 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.6130 	EXP 	window1: recordFrameIntervals = False
11.7835 	EXP 	window1: recordFrameIntervals = True
11.8398 	WARNING 	t of last frame was 20.39ms (=1/49)
11.8608 	WARNING 	t of last frame was 21.07ms (=1/47)
11.8830 	WARNING 	t of last frame was 22.22ms (=1/45)
11.9606 	WARNING 	t of last frame was 22.06ms (=1/45)
11.9829 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
12.4491 	EXP 	Screen (0) actual frame rate measured at 58.73Hz
12.4492 	EXP 	window1: recordFrameIntervals = False
12.4643 	INFO 	keyboard.Keyboard is using ptb backend.
12.4646 	INFO 	keyboard.Keyboard is using ptb backend.
12.4648 	INFO 	keyboard.Keyboard is using ptb backend.
12.4650 	INFO 	keyboard.Keyboard is using ptb backend.
12.4651 	INFO 	keyboard.Keyboard is using ptb backend.
12.4653 	INFO 	keyboard.Keyboard is using ptb backend.
12.4654 	INFO 	keyboard.Keyboard is using ptb backend.
12.4655 	INFO 	keyboard.Keyboard is using ptb backend.
12.4656 	INFO 	keyboard.Keyboard is using ptb backend.
12.4658 	INFO 	keyboard.Keyboard is using ptb backend.
12.4659 	INFO 	keyboard.Keyboard is using ptb backend.
12.4660 	INFO 	keyboard.Keyboard is using ptb backend.
12.4662 	INFO 	keyboard.Keyboard is using ptb backend.
12.4663 	INFO 	keyboard.Keyboard is using ptb backend.
12.4664 	INFO 	keyboard.Keyboard is using ptb backend.
12.4665 	INFO 	keyboard.Keyboard is using ptb backend.
12.4666 	EXP 	line_categorization_exp_updated: status = STARTED
12.5317 	EXP 	Created consent_img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'bottom'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='consent.png', interpolate=True, mask=None, maskParams=None, name='consent_img', opacity=1, ori=0.0, pos=array([   0., -475.]), size=array([ 825., 1000.]), texRes=128.0, units='pix', win=Window(...))
12.5806 	EXP 	Created instr1_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(20.0), italic=False, languageStyle='LTR', name='instr1_1', opacity=1, ori=0.0, pos=array([  0., 400.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
12.5863 	EXP 	Created instr_1_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=np.float64(20.0), italic=False, languageStyle='LTR', name='instr_1_2', opacity=1, ori=0.0, pos=array([  0., 200.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
12.5886 	EXP 	Created instr1_line1 = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2, name='instr1_line1', opacity=1.0, ori=90.0, pos=array([ 0., 75.]), size=array([90.,  2.]), units='pix', vertices=array([[-0.5, -0.5],
       [ 0.5,  0.5]]), win=Window(...), windingRule=None)
