"success","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","date","sub_n","rt","response","timeout","failed_images","failed_audio","failed_video","view_history","stim","line_lens","line_lens_order","choices","stim_names","corr_ans","give_fb","in_cat","key_choice","yn_choice","choice","correct","fb_in_cat","stim_1_in_order","stim_2_in_order","stim_3_in_order","line_length","cat_trial_type","jnds","T_psy","T_phys","C_psy","C_phys","D_psy","D_phys","corr_choice","correct_psy","stim_1","stim_2","stim_3","stim_1_psy","stim_2_psy","stim_3_psy","transfer_trial_type","trial_choice_set","difficulty_level","target_side","competitor_side","tc_correct","correct_dist_to_mean","side_correct","attr_choice","stimulus"
"true","enter-fullscreen-mode","fullscreen","0","2260","0.0-0.0","20211014","163","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","enter-sub-number","survey-html-form","1","6518","0.0-1.0","20211014","163","4242","{""response"":""163""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","preload","2","6540","0.0-2.0-0.0","20211014","163","","","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","instructions","3","279018","0.0-2.0-1.0","20211014","163","272478","","","","","","[{""page_index"":0,""viewing_time"":5744},{""page_index"":1,""viewing_time"":30454},{""page_index"":2,""viewing_time"":9176},{""page_index"":3,""viewing_time"":134656},{""page_index"":4,""viewing_time"":8126},{""page_index"":5,""viewing_time"":3554},{""page_index"":4,""viewing_time"":662},{""page_index"":3,""viewing_time"":27874},{""page_index"":4,""viewing_time"":41406},{""page_index"":3,""viewing_time"":2240},{""page_index"":4,""viewing_time"":952},{""page_index"":5,""viewing_time"":1176},{""page_index"":6,""viewing_time"":6456}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","demo-lines","draw-demo-lines","4","339036","0.0-2.0-2.0","20211014","163","","","","","","","","lines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","click-to-begin-the-experiment","instructions","5","342048","0.0-2.0-3.0","20211014","163","3010","","","","","","[{""page_index"":0,""viewing_time"":3010}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines","6","351648","0.0-3.0-0.0","20211014","163","5564","","","","","","","","[264.3011]","[264.3011]","[""u"",""i""]","[""""]","null","true","in","i","NO","","0","in","","","","264.3011","learning","11.61","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines","7","356968","0.0-3.0-0.1","20211014","163","3288","","","","","","","","[186.3733]","[186.3733]","[""u"",""i""]","[""""]","null","true","out","i","NO","","1","out","","","","186.3733","learning","4.45","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines","8","359966","0.0-3.0-0.2","20211014","163","972","","","","","","","","[179.6767]","[179.6767]","[""u"",""i""]","[""""]","null","true","out","i","NO","","1","out","","","","179.6767","learning","3.7","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines","9","366920","0.0-3.0-0.3","20211014","163","4920","","","","","","","","[297.2797]","[297.2797]","[""u"",""i""]","[""""]","null","true","in","u","YES","","1","in","","","","297.2797","learning","14.02","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines","10","375214","0.0-3.0-0.4","20211014","163","4264","","","","","","","","[367.2103]","[367.2103]","[""u"",""i""]","[""""]","null","true","out","u","YES","","0","out","","","","367.2103","learning","18.35","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines","11","380550","0.0-3.0-0.5","20211014","163","3306","","","","","","","","[414.4426]","[414.4426]","[""u"",""i""]","[""""]","null","true","out","i","NO","","1","out","","","","414.4426","learning","20.83","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines","12","386264","0.0-3.0-0.6","20211014","163","3684","","","","","","","","[206.4815]","[206.4815]","[""u"",""i""]","[""""]","null","true","out","i","NO","","1","out","","","","206.4815","learning","6.55","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines","13","390264","0.0-3.0-0.7","20211014","163","1970","","","","","","","","[238.6785]","[238.6785]","[""u"",""i""]","[""""]","null","true","out","i","NO","","1","out","","","","238.6785","learning","9.52","","","","","","","","","","","","","","","","","","","","","","","",""
