"success","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","sub_n","rt","response","url","timeout","failed_images","failed_audio","failed_video","view_history","stim","stim_vals","line_lens_order","stim_vals_order_psy","choices","stim_names","corr_ans","give_fb","in_cat","key_choice","choice","choice_psy","correct","fb_in_cat","line_1_in_order","line_2_in_order","line_3_in_order","psy_1_in_order","psy_2_in_order","psy_3_in_order","line_length","exp_trial_type","jnds","dens","distribution","T_psy","T_phy","C_psy","C_phy","D_psy","D_phy","correct_1_psy","correct_2_psy","correct_1_phy","transfer_trial_type","trial_choice_set","difficulty","target_side","competitor_side","tc_correct","side_correct","stim_1_psy","stim_2_psy","stim_3_psy","stim_1_phy","stim_2_phy","stim_3_phy","target_phy","competitor_phy","decoy_phy","attr_choice","question_order","stimulus"
"true","enter-fullscreen-mode","fullscreen","0","2030","0.0-0.0","line_cat_multi_stim_2","20211110","102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","enter-sub-number","survey-html-form","1","161736","0.0-1.0","line_cat_multi_stim_2","20211110","102","159694","{""response"":""102""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","external-html","2","171118","0.0-2.0","line_cat_multi_stim_2","20211110","102","9372","","consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","preload","3","171144","0.0-3.0-0.0","line_cat_multi_stim_2","20211110","102","","","","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","instructions","4","267614","0.0-3.0-1.0","line_cat_multi_stim_2","20211110","102","96470","","","","","","","[{""page_index"":0,""viewing_time"":2300},{""page_index"":1,""viewing_time"":11088},{""page_index"":2,""viewing_time"":17176},{""page_index"":3,""viewing_time"":43018},{""page_index"":4,""viewing_time"":12014},{""page_index"":5,""viewing_time"":3288},{""page_index"":6,""viewing_time"":7584}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","demo-lines","draw-demo-lines","5","327628","0.0-3.0-2.0","line_cat_multi_stim_2","20211110","102","","","","","","","","","lines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","click-to-begin-the-experiment","instructions","6","330214","0.0-3.0-3.0","line_cat_multi_stim_2","20211110","102","2584","","","","","","","[{""page_index"":0,""viewing_time"":2582}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","7","338906","0.0-4.0-0.0","line_cat_multi_stim_2","20211110","102","4654","","","","","","","","","[427.3794]","[427.3794]","[21.459998486215678,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","427.3794","","","21.459998486215678","NaN","NaN","427.3794","learning","21.46","0.0444","in","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","8","344474","0.0-4.0-0.1","line_cat_multi_stim_2","20211110","102","1532","","","","","","","","","[272.6843]","[272.6843]","[12.249998167632315,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","272.6843","","","12.249998167632315","NaN","NaN","272.6843","learning","12.25","0.1606","out","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","9","347734","0.0-4.0-0.2","line_cat_multi_stim_2","20211110","102","1218","","","","","","","","","[395.4783]","[395.4783]","[19.87000127695692,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","395.4783","","","19.87000127695692","NaN","NaN","395.4783","learning","19.87","0.0444","in","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
