"success","screen_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","sub_n","rt","response","url","timeout","failed_images","failed_audio","failed_video","view_history","stim","stim_vals","line_lens_order","stim_vals_order_psy","choices","stim_names","corr_ans","give_fb","in_cat","key_choice","choice","choice_psy","correct","fb_in_cat","line_1_in_order","line_2_in_order","line_3_in_order","psy_1_in_order","psy_2_in_order","psy_3_in_order","line_length","exp_trial_type","jnds","dens","distribution","correct_1_psy","correct_2_psy","correct_1_phy","transfer_trial_type","trial_choice_set","difficulty","target_side","competitor_side","tc_correct","side_correct","stim_1_psy","stim_2_psy","stim_3_psy","stim_1_phy","stim_2_phy","stim_3_phy","target_phy","competitor_phy","decoy_phy","target_psy","competitor_psy","decoy_psy","attr_choice"
"true","enter-fullscreen-mode","fullscreen","0","2355","0.0-0.0","line_cat_multi_stim_2","20211207","205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","enter-sub-number","survey-html-form","1","26136","0.0-1.0","line_cat_multi_stim_2","20211207","205","23770","{""response"":""205""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","external-html","2","55497","0.0-2.0","line_cat_multi_stim_2","20211207","205","29352","","consent.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","preload","3","55513","0.0-3.0-0.0","line_cat_multi_stim_2","20211207","205","","","","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","instructions","instructions","4","136739","0.0-3.0-1.0","line_cat_multi_stim_2","20211207","205","81225","","","","","","","[{""page_index"":0,""viewing_time"":1672},{""page_index"":1,""viewing_time"":10063},{""page_index"":2,""viewing_time"":18825},{""page_index"":3,""viewing_time"":36944},{""page_index"":4,""viewing_time"":7472},{""page_index"":5,""viewing_time"":1888},{""page_index"":6,""viewing_time"":4360}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","demo-lines","draw-demo-lines","5","196754","0.0-3.0-2.0","line_cat_multi_stim_2","20211207","205","","","","","","","","","lines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","click-to-begin-the-experiment","instructions","6","198504","0.0-3.0-3.0","line_cat_multi_stim_2","20211207","205","1748","","","","","","","[{""page_index"":0,""viewing_time"":1748}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","7","207693","0.0-4.0-0.0","line_cat_multi_stim_2","20211207","205","7150","","","","","","","","","[249.5144]","[249.5144]","[10.42999841307219,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","249.5144","","","10.42999841307219","NaN","NaN","249.5144","learning","10.43","0.1659","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","8","211439","0.0-4.0-0.1","line_cat_multi_stim_2","20211207","205","1703","","","","","","","","","[441.7966]","[441.7966]","[22.140001360089144,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","441.7966","","","22.140001360089144","NaN","NaN","441.7966","learning","22.14","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","9","214489","0.0-4.0-0.2","line_cat_multi_stim_2","20211207","205","1004","","","","","","","","","[234.2942]","[234.2942]","[9.140004017497253,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","234.2942","","","9.140004017497253","NaN","NaN","234.2942","learning","9.14","0.1142","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","10","217589","0.0-4.0-0.3","line_cat_multi_stim_2","20211207","205","1059","","","","","","","","","[310.6244]","[310.6244]","[14.919998396301942,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","310.6244","","","14.919998396301942","NaN","NaN","310.6244","learning","14.92","0.0469","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","11","220397","0.0-4.0-0.4","line_cat_multi_stim_2","20211207","205","769","","","","","","","","","[414.4426]","[414.4426]","[20.83000145816416,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","414.4426","","","20.83000145816416","NaN","NaN","414.4426","learning","20.83","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","12","224102","0.0-4.0-0.5","line_cat_multi_stim_2","20211207","205","1662","","","","","","","","","[268.0673]","[268.0673]","[11.899996324590045,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","268.0673","","","11.899996324590045","NaN","NaN","268.0673","learning","11.9","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","13","227153","0.0-4.0-0.6","line_cat_multi_stim_2","20211207","205","1004","","","","","","","","","[426.7543]","[426.7543]","[21.4299984737416,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","426.7543","","","21.4299984737416","NaN","NaN","426.7543","learning","21.43","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","14","231454","0.0-4.0-0.7","line_cat_multi_stim_2","20211207","205","2261","","","","","","","","","[251.8382]","[251.8382]","[10.619999594850716,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","251.8382","","","10.619999594850716","NaN","NaN","251.8382","learning","10.62","0.1705","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","15","236007","0.0-4.0-0.8","line_cat_multi_stim_2","20211207","205","2511","","","","","","","","","[197.1294]","[197.1294]","[5.600003124634237,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","197.1294","","","5.600003124634237","NaN","NaN","197.1294","learning","5.6","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","16","239827","0.0-4.0-0.9","line_cat_multi_stim_2","20211207","205","1780","","","","","","","","","[290.8239]","[290.8239]","[13.570002202839374,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","290.8239","","","13.570002202839374","NaN","NaN","290.8239","learning","13.57","0.1042","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","17","242886","0.0-4.0-0.10","line_cat_multi_stim_2","20211207","205","1016","","","","","","","","","[204.3767]","[204.3767]","[6.339998457256303,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","204.3767","","","6.339998457256303","NaN","NaN","204.3767","learning","6.34","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","18","245791","0.0-4.0-0.11","line_cat_multi_stim_2","20211207","205","862","","","","","","","","","[351.2632]","[351.2632]","[17.440000877264232,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","351.2632","","","17.440000877264232","NaN","NaN","351.2632","learning","17.44","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","19","248725","0.0-4.0-0.12","line_cat_multi_stim_2","20211207","205","894","","","","","","","","","[261.0969]","[261.0969]","[11.36000089624506,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","261.0969","","","11.36000089624506","NaN","NaN","261.0969","learning","11.36","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","20","251614","0.0-4.0-0.13","line_cat_multi_stim_2","20211207","205","845","","","","","","","","","[207.8967]","[207.8967]","[6.689996502007272,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","207.8967","","","6.689996502007272","NaN","NaN","207.8967","learning","6.69","0.0227","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","21","256846","0.0-4.0-0.14","line_cat_multi_stim_2","20211207","205","1188","","","","","","","","","[215.1197]","[215.1197]","[7.390000206615534,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","215.1197","","","7.390000206615534","NaN","NaN","215.1197","learning","7.39","0.0407","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","22","262535","0.0-4.0-0.15","line_cat_multi_stim_2","20211207","205","1655","","","","","","","","","[228.0906]","[228.0906]","[8.590002339280797,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","228.0906","","","8.590002339280797","NaN","NaN","228.0906","learning","8.59","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","23","267467","0.0-4.0-0.16","line_cat_multi_stim_2","20211207","205","893","","","","","","","","","[305.9616]","[305.9616]","[14.61000023099104,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","305.9616","","","14.61000023099104","NaN","NaN","305.9616","learning","14.61","0.0581","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","24","270142","0.0-4.0-0.17","line_cat_multi_stim_2","20211207","205","642","","","","","","","","","[338.8071]","[338.8071]","[16.69999760502873,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","338.8071","","","16.69999760502873","NaN","NaN","338.8071","learning","16.7","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","25","275438","0.0-4.0-0.18","line_cat_multi_stim_2","20211207","205","1254","","","","","","","","","[215.6451]","[215.6451]","[7.4399976494366316,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","215.6451","","","7.4399976494366316","NaN","NaN","215.6451","learning","7.44","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","26","281350","0.0-4.0-0.19","line_cat_multi_stim_2","20211207","205","1873","","","","","","","","","[172.2094]","[172.2094]","[2.829994250824066,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","172.2094","","","2.829994250824066","NaN","NaN","172.2094","learning","2.83","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","27","286547","0.0-4.0-0.20","line_cat_multi_stim_2","20211207","205","1157","","","","","","","","","[242.9078]","[242.9078]","[9.87999654402767,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","242.9078","","","9.87999654402767","NaN","NaN","242.9078","learning","9.88","0.1473","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","28","289404","0.0-4.0-0.21","line_cat_multi_stim_2","20211207","205","821","","","","","","","","","[348.1918]","[348.1918]","[17.25999896930144,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","348.1918","","","17.25999896930144","NaN","NaN","348.1918","learning","17.26","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","29","294641","0.0-4.0-0.22","line_cat_multi_stim_2","20211207","205","1192","","","","","","","","","[275.2239]","[275.2239]","[12.4400002429699,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","275.2239","","","12.4400002429699","NaN","NaN","275.2239","learning","12.44","0.1542","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","30","297814","0.0-4.0-0.23","line_cat_multi_stim_2","20211207","205","1134","","","","","","","","","[176.8932]","[176.8932]","[3.3800022881964513,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","176.8932","","","3.3800022881964513","NaN","NaN","176.8932","learning","3.38","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","31","302311","0.0-4.0-0.24","line_cat_multi_stim_2","20211207","205","2455","","","","","","","","","[237.6328]","[237.6328]","[9.430001698803624,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","237.6328","","","9.430001698803624","NaN","NaN","237.6328","learning","9.43","0.1278","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","32","305204","0.0-4.0-0.25","line_cat_multi_stim_2","20211207","205","853","","","","","","","","","[229.318]","[229.318]","[8.699999266133698,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","229.318","","","8.699999266133698","NaN","NaN","229.318","learning","8.7","0.0933","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","33","309222","0.0-4.0-0.26","line_cat_multi_stim_2","20211207","205","1976","","","","","","","","","[206.4815]","[206.4815]","[6.549998987583844,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","206.4815","","","6.549998987583844","NaN","NaN","206.4815","learning","6.55","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","34","314022","0.0-4.0-0.27","line_cat_multi_stim_2","20211207","205","752","","","","","","","","","[232.019]","[232.019]","[8.939998013815176,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","232.019","","","8.939998013815176","NaN","NaN","232.019","learning","8.94","0.1047","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","35","321192","0.0-4.0-0.28","line_cat_multi_stim_2","20211207","205","3126","","","","","","","","","[185.4662]","[185.4662]","[4.350003012273406,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","185.4662","","","4.350003012273406","NaN","NaN","185.4662","learning","4.35","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","36","326286","0.0-4.0-0.29","line_cat_multi_stim_2","20211207","205","1054","","","","","","","","","[282.2959]","[282.2959]","[12.959999792281504,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","282.2959","","","12.959999792281504","NaN","NaN","282.2959","learning","12.96","0.1328","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","37","330191","0.0-4.0-0.30","line_cat_multi_stim_2","20211207","205","1860","","","","","","","","","[270.9602]","[270.9602]","[12.119997187871704,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","270.9602","","","12.119997187871704","NaN","NaN","270.9602","learning","12.12","0.1645","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","38","333764","0.0-4.0-0.31","line_cat_multi_stim_2","20211207","205","1534","","","","","","","","","[196.841]","[196.841]","[5.569995649391948,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","196.841","","","5.569995649391948","NaN","NaN","196.841","learning","5.57","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","39","337730","0.0-4.0-0.32","line_cat_multi_stim_2","20211207","205","1925","","","","","","","","","[281.4707]","[281.4707]","[12.899998873195443,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","281.4707","","","12.899998873195443","NaN","NaN","281.4707","learning","12.9","0.1355","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","40","341215","0.0-4.0-0.33","line_cat_multi_stim_2","20211207","205","1441","","","","","","","","","[245.1701]","[245.1701]","[10.07000016543801,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","245.1701","","","10.07000016543801","NaN","NaN","245.1701","learning","10.07","0.1545","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","41","345078","0.0-4.0-0.34","line_cat_multi_stim_2","20211207","205","1821","","","","","","","","","[309.2634]","[309.2634]","[14.829998201349792,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","309.2634","","","14.829998201349792","NaN","NaN","309.2634","learning","14.83","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","42","350285","0.0-4.0-0.35","line_cat_multi_stim_2","20211207","205","1164","","","","","","","","","[190.3246]","[190.3246]","[4.879994676771028,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","190.3246","","","4.879994676771028","NaN","NaN","190.3246","learning","4.88","0.0032","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","43","353101","0.0-4.0-0.36","line_cat_multi_stim_2","20211207","205","776","","","","","","","","","[306.8586]","[306.8586]","[14.670001080211483,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","306.8586","","","14.670001080211483","NaN","NaN","306.8586","learning","14.67","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","44","355974","0.0-4.0-0.37","line_cat_multi_stim_2","20211207","205","832","","","","","","","","","[274.6873]","[274.6873]","[12.400000614507137,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","274.6873","","","12.400000614507137","NaN","NaN","274.6873","learning","12.4","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","45","358822","0.0-4.0-0.38","line_cat_multi_stim_2","20211207","205","809","","","","","","","","","[425.0919]","[425.0919]","[21.350001675120883,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","425.0919","","","21.350001675120883","NaN","NaN","425.0919","learning","21.35","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","46","362375","0.0-4.0-0.39","line_cat_multi_stim_2","20211207","205","1508","","","","","","","","","[338.1466]","[338.1466]","[16.66000205168315,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","338.1466","","","16.66000205168315","NaN","NaN","338.1466","learning","16.66","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","47","365339","0.0-4.0-0.40","line_cat_multi_stim_2","20211207","205","925","","","","","","","","","[316.5916]","[316.5916]","[15.309998107471449,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","316.5916","","","15.309998107471449","NaN","NaN","316.5916","learning","15.31","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","48","370924","0.0-4.0-0.41","line_cat_multi_stim_2","20211207","205","1549","","","","","","","","","[349.0423]","[349.0423]","[17.310001689421547,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","349.0423","","","17.310001689421547","NaN","NaN","349.0423","learning","17.31","0.0047","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","49","374213","0.0-4.0-0.42","line_cat_multi_stim_2","20211207","205","1249","","","","","","","","","[278.0583]","[278.0583]","[12.649998628714304,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","278.0583","","","12.649998628714304","NaN","NaN","278.0583","learning","12.65","0.1461","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","50","377423","0.0-4.0-0.43","line_cat_multi_stim_2","20211207","205","1165","","","","","","","","","[214.9099]","[214.9099]","[7.370001362999636,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","214.9099","","","7.370001362999636","NaN","NaN","214.9099","learning","7.37","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","51","382500","0.0-4.0-0.44","line_cat_multi_stim_2","20211207","205","1032","","","","","","","","","[188.2927]","[188.2927]","[4.6600042603315535,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","188.2927","","","4.6600042603315535","NaN","NaN","188.2927","learning","4.66","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","52","385352","0.0-4.0-0.45","line_cat_multi_stim_2","20211207","205","810","","","","","","","","","[266.7626]","[266.7626]","[11.799997807134822,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","266.7626","","","11.799997807134822","NaN","NaN","266.7626","learning","11.8","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","53","388117","0.0-4.0-0.46","line_cat_multi_stim_2","20211207","205","727","","","","","","","","","[284.5082]","[284.5082]","[13.119996467472994,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","284.5082","","","13.119996467472994","NaN","NaN","284.5082","learning","13.12","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","54","390917","0.0-4.0-0.47","line_cat_multi_stim_2","20211207","205","760","","","","","","","","","[440.9352]","[440.9352]","[22.100000074483706,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","440.9352","","","22.100000074483706","NaN","NaN","440.9352","learning","22.1","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","55","396613","0.0-4.0-0.48","line_cat_multi_stim_2","20211207","205","1657","","","","","","","","","[287.8593]","[287.8593]","[13.359998600005731,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","287.8593","","","13.359998600005731","NaN","NaN","287.8593","learning","13.36","0.1142","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","56","399326","0.0-4.0-0.49","line_cat_multi_stim_2","20211207","205","668","","","","","","","","","[402.0934]","[402.0934]","[20.209997704058477,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","402.0934","","","20.209997704058477","NaN","NaN","402.0934","learning","20.21","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","57","403357","0.0-4.0-0.50","line_cat_multi_stim_2","20211207","205","1992","","","","","","","","","[155.8185]","[155.8185]","[0.7800050464240563,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","155.8185","","","0.7800050464240563","NaN","NaN","155.8185","learning","0.78","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","58","408220","0.0-4.0-0.51","line_cat_multi_stim_2","20211207","205","821","","","","","","","","","[245.4095]","[245.4095]","[10.090003961210742,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","245.4095","","","10.090003961210742","NaN","NaN","245.4095","learning","10.09","0.1552","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","59","413124","0.0-4.0-0.52","line_cat_multi_stim_2","20211207","205","862","","","","","","","","","[268.8532]","[268.8532]","[11.959996888103902,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","268.8532","","","11.959996888103902","NaN","NaN","268.8532","learning","11.96","0.1687","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","60","417460","0.0-4.0-0.53","line_cat_multi_stim_2","20211207","205","2294","","","","","","","","","[293.6756]","[293.6756]","[13.769997992901917,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","293.6756","","","13.769997992901917","NaN","NaN","293.6756","learning","13.77","0.0947","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","61","420140","0.0-4.0-0.54","line_cat_multi_stim_2","20211207","205","637","","","","","","","","","[261.6069]","[261.6069]","[11.399996510653413,null,null]","[""u"",""i""]","[""""]","null","true","out","i","NO","NA","1","out","261.6069","","","11.399996510653413","NaN","NaN","261.6069","learning","11.4","0.1769","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","62","423964","0.0-4.0-0.55","line_cat_multi_stim_2","20211207","205","1782","","","","","","","","","[249.3927]","[249.3927]","[10.419999135629464,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","249.3927","","","10.419999135629464","NaN","NaN","249.3927","learning","10.42","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","63","426726","0.0-4.0-0.56","line_cat_multi_stim_2","20211207","205","717","","","","","","","","","[370.2688]","[370.2688]","[18.520001923482997,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","370.2688","","","18.520001923482997","NaN","NaN","370.2688","learning","18.52","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","64","432463","0.0-4.0-0.57","line_cat_multi_stim_2","20211207","205","1689","","","","","","","","","[299.0253]","[299.0253]","[14.139999379866756,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","299.0253","","","14.139999379866756","NaN","NaN","299.0253","learning","14.14","0.0777","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","65","437798","0.0-4.0-0.58","line_cat_multi_stim_2","20211207","205","1298","","","","","","","","","[223.4641]","[223.4641]","[8.16999670821145,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","223.4641","","","8.16999670821145","NaN","NaN","223.4641","learning","8.17","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","66","440486","0.0-4.0-0.59","line_cat_multi_stim_2","20211207","205","647","","","","","","","","","[325.361]","[325.361]","[15.870002780225683,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","325.361","","","15.870002780225683","NaN","NaN","325.361","learning","15.87","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","67","445423","0.0-4.0-0.60","line_cat_multi_stim_2","20211207","205","893","","","","","","","","","[269.5099]","[269.5099]","[12.009999151408726,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","269.5099","","","12.009999151408726","NaN","NaN","269.5099","learning","12.01","0.1675","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","68","450720","0.0-4.0-0.61","line_cat_multi_stim_2","20211207","205","1251","","","","","","","","","[214.2817]","[214.2817]","[7.3100022617546285,null,null]","[""u"",""i""]","[""""]","null","true","in","i","NO","NA","0","in","214.2817","","","7.3100022617546285","NaN","NaN","214.2817","learning","7.31","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","69","455433","0.0-4.0-0.62","line_cat_multi_stim_2","20211207","205","660","","","","","","","","","[356.2686]","[356.2686]","[17.73000073633628,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","356.2686","","","17.73000073633628","NaN","NaN","356.2686","learning","17.73","0.0028","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","70","460518","0.0-4.0-0.63","line_cat_multi_stim_2","20211207","205","1039","","","","","","","","","[306.8586]","[306.8586]","[14.670001080211483,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","306.8586","","","14.670001080211483","NaN","NaN","306.8586","learning","14.67","0.0559","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","71","465966","0.0-4.0-0.64","line_cat_multi_stim_2","20211207","205","1403","","","","","","","","","[259.5727]","[259.5727]","[11.24000160179845,null,null]","[""u"",""i""]","[""""]","null","true","out","u","YES","NA","0","out","259.5727","","","11.24000160179845","NaN","NaN","259.5727","learning","11.24","0.1773","out","","","","","","","","","","","","","","","","","","","","","","",""
"","learn_trial","categorize-lines-2","72","468917","0.0-4.0-0.65","line_cat_multi_stim_2","20211207","205","910","","","","","","","","","[199.354]","[199.354]","[5.83000384573321,null,null]","[""u"",""i""]","[""""]","null","true","in","u","YES","NA","1","in","199.354","","","5.83000384573321","NaN","NaN","199.354","learning","5.83","0.0444","in","","","","","","","","","","","","","","","","","","","","","","",""
